"spp.code","site","bnd.pre","bnd.suf","col","ag","sx","date","wng","tar","mass","wndr","rc.03.N","rs.03.N","rc.04.J","rs.04.J","rc.04.F","rs.04.F","rc.04.N","rs.04.N","rc.05.J","rs.05.J","rc.05.F","rs.05.F","rc.05.N","rs.05.N","rc.06.J","rs.06.J","rc.06.F","rs.06.F","rc.06.N","rs.06.N","rc.07.J","rs.07.J","rc.07.F","rs.07.F","rc.07.N","rs.07.N","rc.08.J","rs.08.J","date.cap.orig","yr","mo","day","nts","yr.num","site.ag.init","site.ag","bnd","stat.focals","num.rc.rs","persist","spp","stat","hab1","diet"
"BANA","La Caoba","2280","33256","X-","AHY",NA,"21-Feb-04",50.5,15,7.4,NA,"bf","bf","bf","bf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-02-21,"2004",2,21,NA,2004,5,6,"2280-33256","res",0,"NP","Bananaquit","R","EF","N"
"BANA","La Caoba","2280","33680","X-","HY",NA,"12-Nov-04",51.5,15.8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-12,"2004",11,12,NA,2004,5,6,"2280-33680","res",0,"NP","Bananaquit","R","EF","N"
"BANA","La Caoba","2280","33682","X-","AHY",NA,"12-Nov-04",52,15.2,7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-12,"2004",11,12,NA,2004,5,6,"2280-33682","res",0,"NP","Bananaquit","R","EF","N"
"BANA","La Caoba","2280","33685","X-","HY",NA,"12-Nov-04",52.5,15.8,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-12,"2004",11,12,NA,2004,5,6,"2280-33685","res",0,"NP","Bananaquit","R","EF","N"
"BANA","La Caoba","2280","33696","X-","HY",NA,"13-Nov-04",53,15.3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-13,"2004",11,13,NA,2004,5,6,"2280-33696","res",0,"NP","Bananaquit","R","EF","N"
"BANA","La Caoba","2280","33698","X-","AHY",NA,"13-Nov-04",50.5,15.6,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-13,"2004",11,13,NA,2004,5,6,"2280-33698","res",0,"NP","Bananaquit","R","EF","N"
"BANA","La Caoba","2280","33700","X-","HY",NA,"13-Nov-04",50,15.3,6.8,"P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-13,"2004",11,13,NA,2004,5,6,"2280-33700","res",1,"P","Bananaquit","R","EF","N"
"BANA","La Caoba","2280","33703","X-","HY",NA,"13-Nov-04",50.5,15.2,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-13,"2004",11,13,NA,2004,5,6,"2280-33703","res",0,"NP","Bananaquit","R","EF","N"
"BANA","La Caoba","2280","33704","X-","HY",NA,"13-Nov-04",50.5,14.8,6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-13,"2004",11,13,NA,2004,5,6,"2280-33704","res",0,"NP","Bananaquit","R","EF","N"
"BANA","La Caoba","2280","33706","X-","AHY",NA,"13-Nov-04",52.5,15.8,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-13,"2004",11,13,NA,2004,5,6,"2280-33706","res",0,"NP","Bananaquit","R","EF","N"
"BANA","La Caoba","2280","33707","X-","AHY",NA,"13-Nov-04",52,15.6,7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-13,"2004",11,13,NA,2004,5,6,"2280-33707","res",0,"NP","Bananaquit","R","EF","N"
"BANA","La Caoba","2280","33711","X-","AHY",NA,"13-Nov-04",54.5,14.8,7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-13,"2004",11,13,NA,2004,5,6,"2280-33711","res",0,"NP","Bananaquit","R","EF","N"
"BANA","La Caoba","2280","33712","X-","HY",NA,"13-Nov-04",52,15.7,7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-13,"2004",11,13,NA,2004,5,6,"2280-33712","res",0,"NP","Bananaquit","R","EF","N"
"BANA","La Caoba","2280","33713","X-","AHY",NA,"13-Nov-04",53,15.1,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-13,"2004",11,13,NA,2004,5,6,"2280-33713","res",0,"NP","Bananaquit","R","EF","N"
"BANA","La Caoba","2280","33714","X-","AHY",NA,"13-Nov-04",53,16.3,7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-13,"2004",11,13,NA,2004,5,6,"2280-33714","res",0,"NP","Bananaquit","R","EF","N"
"BANA","La Caoba","2280","33715","X-","AHY",NA,"13-Nov-04",52,15,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-13,"2004",11,13,NA,2004,5,6,"2280-33715","res",0,"NP","Bananaquit","R","EF","N"
"BANA","La Caoba","2280","33718","X-","AHY",NA,"13-Nov-04",49.5,15.1,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-13,"2004",11,13,NA,2004,5,6,"2280-33718","res",0,"NP","Bananaquit","R","EF","N"
"BANA","La Caoba","2280","33720","X-","AHY",NA,"13-Nov-04",52,15.1,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-13,"2004",11,13,NA,2004,5,6,"2280-33720","res",0,"NP","Bananaquit","R","EF","N"
"BANA","La Caoba","2280","33729","X-","HY",NA,"14-Nov-04",55,15.7,6.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-14,"2004",11,14,NA,2004,5,6,"2280-33729","res",0,"NP","Bananaquit","R","EF","N"
"BANA","La Caoba","2280","33734","X-","AHY",NA,"14-Nov-04",56.5,15.9,7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-14,"2004",11,14,NA,2004,5,6,"2280-33734","res",0,"NP","Bananaquit","R","EF","N"
"BANA","La Caoba","2280","33744","X-","AHY",NA,"15-Nov-04",55.5,16,7.5,"P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-15,"2004",11,15,NA,2004,5,6,"2280-33744","res",1,"P","Bananaquit","R","EF","N"
"BANA","La Caoba","2280","33747","X-","HY",NA,"15-Nov-04",52.5,15.7,8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-15,"2004",11,15,NA,2004,5,6,"2280-33747","res",0,"NP","Bananaquit","R","EF","N"
"BANA","La Caoba","2280","33753","X-","AHY",NA,"15-Nov-04",51.5,14.4,6.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-15,"2004",11,15,NA,2004,5,6,"2280-33753","res",0,"NP","Bananaquit","R","EF","N"
"BANA","La Caoba","2280","33755","X-","HY",NA,"15-Nov-04",54.5,15.8,6.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-15,"2004",11,15,NA,2004,5,6,"2280-33755","res",0,"NP","Bananaquit","R","EF","N"
"BANA","La Caoba","2280","33757","X-","AHY",NA,"16-Nov-04",52.5,16.4,6.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-16,"2004",11,16,NA,2004,5,6,"2280-33757","res",0,"NP","Bananaquit","R","EF","N"
"BANA","La Cueva","2280","33665","X-","AHY",NA,"11-Nov-04",55.5,16.5,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-11,"2004",11,11,NA,2004,2,3,"2280-33665","res",0,"NP","Bananaquit","R","EF","N"
"BANA","La Cueva","2280","33668","X-","HY",NA,"11-Nov-04",50.5,15.1,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-11,"2004",11,11,NA,2004,2,3,"2280-33668","res",0,"NP","Bananaquit","R","EF","N"
"BANA","La Cueva","2280","33673","X-","AHY",NA,"12-Nov-04",54,15.8,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-12,"2004",11,12,NA,2004,2,3,"2280-33673","res",0,"NP","Bananaquit","R","EF","N"
"BANA","La Cueva","2280","33674","X-","AHY",NA,"12-Nov-04",54.5,15,6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-12,"2004",11,12,NA,2004,2,3,"2280-33674","res",0,"NP","Bananaquit","R","EF","N"
"BANA","La Cueva","2280","33236","X-","HY",NA,"18-Feb-04",54.5,16,8.3,NA,"bf","bf","bf","bf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-02-18,"2004",2,18,NA,2004,2,3,"2280-33236","res",0,"NP","Bananaquit","R","EF","N"
"BANA","La Caoba","2200","99690","X-","AHY",NA,"8-Jan-05",53,14.9,8,NA,NA,NA,NA,NA,NA,NA,"bf","bf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-01-08,"2005",1,8,NA,2005,5,7,"2200-99690","res",0,"NP","Bananaquit","R","EF","N"
"BANA","La Caoba","2220","95906","X-","HY",NA,"9-Jan-05",53.5,15.9,7.6,NA,NA,NA,NA,NA,NA,NA,"bf","bf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-01-09,"2005",1,9,NA,2005,5,7,"2220-95906","res",0,"NP","Bananaquit","R","EF","N"
"BANA","La Caoba","2220","95907","X-","AHY",NA,"9-Jan-05",54,16.3,7.9,"P",NA,NA,NA,NA,NA,NA,"bf","bf",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-01-09,"2005",1,9,NA,2005,5,7,"2220-95907","res",1,"P","Bananaquit","R","EF","N"
"BANA","La Cueva","2250","78519","X-","AHY",NA,"8-Nov-03",53,15.7,8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-11-08,"2003",11,8,NA,2003,2,2,"2250-78519","res",0,"NP","Bananaquit","R","EF","N"
"BANA","La Cueva","2250","78530","X-","AHY",NA,"9-Nov-03",50,15.7,7.8,"P",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-11-09,"2003",11,9,NA,2003,2,2,"2250-78530","res",1,"P","Bananaquit","R","EF","N"
"BANA","La Cueva","2250","78665","X-","AHY",NA,"3-Jan-04",53.5,16.1,7.9,NA,"bf","bf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-01-03,"2004",1,3,NA,2004,2,3,"2250-78665","res",0,"NP","Bananaquit","R","EF","N"
"BANA","La Cueva","2250","78670","X-","HY",NA,"4-Jan-04",53.5,16.3,7.8,NA,"bf","bf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-01-04,"2004",1,4,NA,2004,2,3,"2250-78670","res",0,"NP","Bananaquit","R","EF","N"
"BANA","La Cueva","2250","78672","X-","HY",NA,"4-Jan-04",52,16.3,7.7,NA,"bf","bf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-01-04,"2004",1,4,NA,2004,2,3,"2250-78672","res",0,"NP","Bananaquit","R","EF","N"
"BANA","La Cueva","2250","78673","X-","AHY",NA,"5-Jan-04",51.5,15.3,7.4,NA,"bf","bf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-01-05,"2004",1,5,NA,2004,2,3,"2250-78673","res",0,"NP","Bananaquit","R","EF","N"
"BANA","La Cueva","2250","78674","X-","AHY",NA,"5-Jan-04",51.5,14.5,7.6,"P","bf","bf",NA,NA,NA,NA,"1",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-01-05,"2004",1,5,NA,2004,2,3,"2250-78674","res",2,"P","Bananaquit","R","EF","N"
"BANA","La Cueva","2280","33227","X-","AHY",NA,"18-Feb-04",54,15,8,NA,"bf","bf","bf","bf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-02-18,"2004",2,18,NA,2004,2,3,"2280-33227","res",0,"NP","Bananaquit","R","EF","N"
"BANA","La Cueva","2280","33233","X-","AHY",NA,"18-Feb-04",52.5,15,7.6,NA,"bf","bf","bf","bf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-02-18,"2004",2,18,NA,2004,2,3,"2280-33233","res",0,"NP","Bananaquit","R","EF","N"
"BANA","La Cueva","2280","33641","X-","AHY",NA,"10-Nov-04",51,15,7.3,"P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-10,"2004",11,10,NA,2004,2,3,"2280-33641","res",1,"P","Bananaquit","R","EF","N"
"BANA","La Cueva","2280","33246","X-","AHY",NA,"19-Feb-04",56,16.2,8.5,NA,"bf","bf","bf","bf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-02-19,"2004",2,19,NA,2004,2,3,"2280-33246","res",0,"NP","Bananaquit","R","EF","N"
"BANA","La Cueva","2280","33293","X-","HY",NA,"8-Nov-04",49,14.7,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-08,"2004",11,8,NA,2004,2,3,"2280-33293","res",0,"NP","Bananaquit","R","EF","N"
"BANA","La Cueva","2280","33294","X-","AHY",NA,"8-Nov-04",55,15.8,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-08,"2004",11,8,NA,2004,2,3,"2280-33294","res",0,"NP","Bananaquit","R","EF","N"
"BANA","La Cueva","2280","33299","X-","AHY",NA,"8-Nov-04",55.5,15.3,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-08,"2004",11,8,NA,2004,2,3,"2280-33299","res",0,"NP","Bananaquit","R","EF","N"
"BANA","La Cueva","2280","33605","X-","HY",NA,"8-Nov-04",56,16.5,8.4,"P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-08,"2004",11,8,NA,2004,2,3,"2280-33605","res",1,"P","Bananaquit","R","EF","N"
"BANA","La Cueva","2280","33613","X-","AHY",NA,"9-Nov-04",50.5,14.6,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-09,"2004",11,9,NA,2004,2,3,"2280-33613","res",0,"NP","Bananaquit","R","EF","N"
"BANA","La Cueva","2280","33616","X-","AHY",NA,"9-Nov-04",49,14.9,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-09,"2004",11,9,NA,2004,2,3,"2280-33616","res",0,"NP","Bananaquit","R","EF","N"
"BANA","La Cueva","2280","33618","X-","AHY",NA,"9-Nov-04",54,16.1,7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-09,"2004",11,9,NA,2004,2,3,"2280-33618","res",0,"NP","Bananaquit","R","EF","N"
"BANA","La Cueva","2280","33623","X-","AHY",NA,"9-Nov-04",52.5,15.6,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-09,"2004",11,9,NA,2004,2,3,"2280-33623","res",0,"NP","Bananaquit","R","EF","N"
"BANA","La Cueva","2280","33635","X-","HY",NA,"10-Nov-04",52.5,15.7,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-10,"2004",11,10,NA,2004,2,3,"2280-33635","res",0,"NP","Bananaquit","R","EF","N"
"BANA","La Cueva","2280","33637","X-","AHY",NA,"10-Nov-04",50.5,15.7,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-10,"2004",11,10,NA,2004,2,3,"2280-33637","res",0,"NP","Bananaquit","R","EF","N"
"BANA","La Cueva","2280","33638","X-","AHY",NA,"10-Nov-04",57,15.3,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-10,"2004",11,10,NA,2004,2,3,"2280-33638","res",0,"NP","Bananaquit","R","EF","N"
"BANA","Morelia","2220","95961","X-","AHY",NA,"14-Jan-05",54.5,16.5,8.4,NA,NA,NA,NA,NA,NA,NA,"bf","bf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-01-14,"2005",1,14,NA,2005,10,12,"2220-95961","res",0,"NP","Bananaquit","R","EF","N"
"BANA","La Cueva","2280","33642","X-","HY",NA,"10-Nov-04",54,15.7,8.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-10,"2004",11,10,NA,2004,2,3,"2280-33642","res",0,"NP","Bananaquit","R","EF","N"
"BANA","La Cueva","2280","33647","X-","AHY",NA,"10-Nov-04",49,16.1,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-10,"2004",11,10,NA,2004,2,3,"2280-33647","res",0,"NP","Bananaquit","R","EF","N"
"BANA","La Cueva","2280","33654","X-","AHY",NA,"11-Nov-04",56.5,15.6,8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-11,"2004",11,11,NA,2004,2,3,"2280-33654","res",0,"NP","Bananaquit","R","EF","N"
"BANA","La Cueva","2280","33657","X-","AHY",NA,"11-Nov-04",55,14.8,6.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-11,"2004",11,11,NA,2004,2,3,"2280-33657","res",0,"NP","Bananaquit","R","EF","N"
"BANA","La Cueva","2280","33659","X-","AHY",NA,"11-Nov-04",50.5,14.4,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-11,"2004",11,11,NA,2004,2,3,"2280-33659","res",0,"NP","Bananaquit","R","EF","N"
"BANA","La Cueva","2280","33660","X-","AHY",NA,"11-Nov-04",53.5,16,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-11,"2004",11,11,NA,2004,2,3,"2280-33660","res",0,"NP","Bananaquit","R","EF","N"
"BANA","La Cueva","2280","33662","X-","AHY",NA,"11-Nov-04",50.5,15.7,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-11,"2004",11,11,NA,2004,2,3,"2280-33662","res",0,"NP","Bananaquit","R","EF","N"
"BANA","La Cueva","2280","33663","X-","AHY",NA,"11-Nov-04",52.5,14.7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-11,"2004",11,11,NA,2004,2,3,"2280-33663","res",0,"NP","Bananaquit","R","EF","N"
"BANA","La Cueva","2280","33664","X-","AHY",NA,"11-Nov-04",51.5,15.3,6.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-11,"2004",11,11,NA,2004,2,3,"2280-33664","res",0,"NP","Bananaquit","R","EF","N"
"BANA","La Cueva","2430","14333","X-","HY",NA,"18-Feb-07",51.5,15.5,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bf","bf","bf","bf",NA,NA,NA,NA,NA,NA,2007-02-18,"2007",2,18,NA,2007,2,6,"2430-14333","res",0,"NP","Bananaquit","R","EF","N"
"BANA","Morelia","2220","95959","X-","AHY",NA,"14-Jan-05",57.5,15.4,7.3,NA,NA,NA,NA,NA,NA,NA,"bf","bf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-01-14,"2005",1,14,NA,2005,10,12,"2220-95959","res",0,"NP","Bananaquit","R","EF","N"
"BANA","Morelia","2220","95960","X-","AHY",NA,"14-Jan-05",53,15.3,7,NA,NA,NA,NA,NA,NA,NA,"bf","bf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-01-14,"2005",1,14,NA,2005,10,12,"2220-95960","res",0,"NP","Bananaquit","R","EF","N"
"BANA","Morelia","2430","14034","X-","HY",NA,"19-Dec-05",49.5,14.5,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bf","bf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-12-19,"2005",12,19,NA,2005,10,12,"2430-14034","res",0,"NP","Bananaquit","R","EF","N"
"BANA","Morelia","2220","95963","X-","AHY",NA,"14-Jan-05",56,16.1,9.3,NA,NA,NA,NA,NA,NA,NA,"bf","bf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-01-14,"2005",1,14,NA,2005,10,12,"2220-95963","res",0,"NP","Bananaquit","R","EF","N"
"BANA","Morelia","2220","95964","X-","AHY",NA,"14-Jan-05",53.5,14.7,8,NA,NA,NA,NA,NA,NA,NA,"bf","bf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-01-14,"2005",1,14,NA,2005,10,12,"2220-95964","res",0,"NP","Bananaquit","R","EF","N"
"BANA","Morelia","2220","95966","X-","HY",NA,"14-Jan-05",51.5,15.3,7.1,NA,NA,NA,NA,NA,NA,NA,"bf","bf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-01-14,"2005",1,14,NA,2005,10,12,"2220-95966","res",0,"NP","Bananaquit","R","EF","N"
