"spp.code","bnd","col","ag","sx","site","date.cap.orig","N.96","J.97","M.97","N.97","J.98","M.98","J.99","J.00","J.01","J.02","J.03","nts","date.cap.raw","stat.focals","spp","stat","hab1","diet","sub.site","persist"
"GABU","1591_43970","X-","AHY","F","Aceitillar",1997-11-12,"","","","C","","","","","","","","","11_12_1997","res","Greater Antillean Bullfinch","R","EF","O","B1","NP"
"GABU","1591_43870","X-","HY",NA,"Aceitillar",1997-03-11,"","","C","","","","","","","","","","3_11_1997","res","Greater Antillean Bullfinch","R","EF","O","B1","NP"
"GABU","1591_44290","X-","HY",NA,"Aceitillar",2000-01-26,"","","","","","","","C","","","","","1_26_2000","res","Greater Antillean Bullfinch","R","EF","O","B1","NP"
"GABU","1511_43413","X(R-R)Y","AHY","M","Aceitillar",1996-11-15,"C","","","","","","C","","","","","","11_15_1996","res","Greater Antillean Bullfinch","R","EF","O","B2","P"
"GABU","1591_43857","X-","AHY","F","Aceitillar",1997-03-07,"","","C","","","","","","","","","","3_7_1997","res","Greater Antillean Bullfinch","R","EF","O","B2","NP"
"GABU","1591_44280","X-","AHY","F","Aceitillar",2000-01-25,"","","","","","","","C","","","","","1_25_2000","res","Greater Antillean Bullfinch","R","EF","O","B1","NP"
"GABU","1591_44284","X-","AHY","M","Aceitillar",2000-01-25,"","","","","","","","C","","","","","1_25_2000","res","Greater Antillean Bullfinch","R","EF","O","B1","NP"
"GABU","1591_44282","X-","HY","M","Aceitillar",2000-01-25,"","","","","","","","C","","","","","1_25_2000","res","Greater Antillean Bullfinch","R","EF","O","B1","NP"
"GABU","1591_44158","X-","AHY","M","Aceitillar",1998-03-10,"","","","","","C","","","C","","","","3_10_1998","res","Greater Antillean Bullfinch","R","EF","O","B2","P"
"GABU","1591_43945","X-","AHY","F","Aceitillar",1997-11-10,"","","","C","","","","","","","","","11_10_1997","res","Greater Antillean Bullfinch","R","EF","O","B2","NP"
"GABU","1591_44022","X-","AHY",NA,"Aceitillar",1997-01-20,"","C","","","C","","","","","","","","1_20_1997","res","Greater Antillean Bullfinch","R","EF","O","B2","P"
"GABU","1591_44037","X-","AHY","M","Aceitillar",1997-01-24,"","C","","","","","","","","","","","1_24_1997","res","Greater Antillean Bullfinch","R","EF","O","B1","NP"
"GABU","1591_44038","X-","HY",NA,"Aceitillar",1997-01-24,"","C","","","","","","","","","","","1_24_1997","res","Greater Antillean Bullfinch","R","EF","O","B1","NP"
"GABU","1591_43958","X-","AHY","M","Aceitillar",1997-11-11,"","","","C","","","","","","","","","11_11_1997","res","Greater Antillean Bullfinch","R","EF","O","B2","NP"
"GABU","1591_43961","X-","AHY","M","Aceitillar",1997-11-11,"","","","C","","","","","","","","","11_11_1997","res","Greater Antillean Bullfinch","R","EF","O","B2","NP"
"GABU","1591_44258","X-","HY",NA,"Aceitillar",1999-01-29,"","","","","","","C","","","","","","1_29_1999","res","Greater Antillean Bullfinch","R","EF","O","B2","NP"
"GABU","1591_44297","X-","AHY","F","Aceitillar",2000-01-27,"","","","","","","","C","","","","","1_27_2000","res","Greater Antillean Bullfinch","R","EF","O","B1","NP"
"GABU","1591_44295","X-","HY","M","Aceitillar",2000-01-27,"","","","","","","","C","","","","","1_27_2000","res","Greater Antillean Bullfinch","R","EF","O","B1","NP"
"GABU","1591_82638","X-","AHY","F","Aceitillar",2001-02-01,"","","","","","","","","C","","","","2_1_2001","res","Greater Antillean Bullfinch","R","EF","O","B2","NP"
"GABU","1591_82651","X-","AHY","F","Aceitillar",2001-02-03,"","","","","","","","","C","","","","2_3_2001","res","Greater Antillean Bullfinch","R","EF","O","B1","NP"
"GABU","1591_82652","X-","HY","F","Aceitillar",2001-02-03,"","","","","","","","","C","","","","2_3_2001","res","Greater Antillean Bullfinch","R","EF","O","B1","NP"
"GABU","1591_43861","X-","AHY","M","Aceitillar",1997-03-10,"","","C","","","","","","","","","","3_10_1997","res","Greater Antillean Bullfinch","R","EF","O","B1","NP"
"GABU","1591_44055","X-","HY",NA,"Aceitillar",1997-01-26,"","C","","","","","","","","","","","1_26_1997","res","Greater Antillean Bullfinch","R","EF","O","B1","NP"
"GABU","1521_02596","X-","HY",NA,"Aceitillar",1998-01-22,"","","","","C","","","","","","","","1_22_1998","res","Greater Antillean Bullfinch","R","EF","O","B1","NP"
"GABU","1521_02597","X-","HY",NA,"Aceitillar",1998-01-22,"","","","","C","","","","","","","","1_22_1998","res","Greater Antillean Bullfinch","R","EF","O","B1","NP"
"GABU","1511_43429","X-","AHY","F","Aceitillar",1996-11-20,"C","","C","","","","","","","","","","11_20_1996","res","Greater Antillean Bullfinch","R","EF","O","B1","P"
"GABU","1591_44200","X-","AHY","F","Aceitillar",1999-01-17,"","","","","","","C","","","","","","1_17_1999","res","Greater Antillean Bullfinch","R","EF","O","B1","NP"
"GABU","1591_44021","X-","HY",NA,"Aceitillar",1997-01-20,"","C","","","","","","","","","","","1_20_1997","res","Greater Antillean Bullfinch","R","EF","O","B2","NP"
"GABU","1591_44199","X-","AHY","M","Aceitillar",1999-01-17,"","","","","","","C","","","","","","1_17_1999","res","Greater Antillean Bullfinch","R","EF","O","B1","NP"
"GABU","1591_44151","X-","AHY","F","Aceitillar",1998-03-09,"","","","","","C","","","","","","","3_9_1998","res","Greater Antillean Bullfinch","R","EF","O","B2","NP"
"GABU","1511_43422","X-","AHY",NA,"Aceitillar",1996-11-20,"CC","C","","","","","","","","","","","11_20_1996","res","Greater Antillean Bullfinch","R","EF","O","B1","P"
"GABU","1591_44202","X-","HY",NA,"Aceitillar",1999-01-17,"","","","","","","C","","","","","","1_17_1999","res","Greater Antillean Bullfinch","R","EF","O","B1","NP"
"GABU","1591_44138","X-","AHY","M","Aceitillar",1998-03-04,"","","","","","C","","C","","","","","3_4_1998","res","Greater Antillean Bullfinch","R","EF","O","B1","P"
"GABU","1591_43856","X-","HY","F","Aceitillar",1997-03-07,"","","C","","","","","","","","","","3_7_1997","res","Greater Antillean Bullfinch","R","EF","O","B2","NP"
"GABU","1591_44140","X-","AHY","M","Aceitillar",1998-03-04,"","","","","","C","","","","","","","3_4_1998","res","Greater Antillean Bullfinch","R","EF","O","B1","NP"
"GABU","1591_43834","X-","AHY","M","Aceitillar",1997-03-05,"","","C","","","","","","","","","","3_5_1997","res","Greater Antillean Bullfinch","R","EF","O","B2","NP"
"GABU","1591_44143","X-","HY",NA,"Aceitillar",1998-03-04,"","","","","","C","","","","","","","3_4_1998","res","Greater Antillean Bullfinch","R","EF","O","B1","NP"
"GABU","1591_44268","X-","HY","F","Aceitillar",2000-01-23,"","","","","","","","C","","","","","1_23_2000","res","Greater Antillean Bullfinch","R","EF","O","B2","NP"
"GABU","1591_44004","X-","AHY","M","Aceitillar",1997-01-19,"","CC","","","","","","","","","","","1_19_1997","res","Greater Antillean Bullfinch","R","EF","O","B2","P"
"GABU","1591_44215","X-","HY",NA,"Aceitillar",1999-01-19,"","","","","","","C","","","","","","1_19_1999","res","Greater Antillean Bullfinch","R","EF","O","B1","NP"
"GABU","1591_44285","X-","HY","F","Aceitillar",2000-01-26,"","","","","","","","C","","C","","","1_26_2000","res","Greater Antillean Bullfinch","R","EF","O","B1","P"
"GABU","1521_02585","X-","HY",NA,"Aceitillar",1998-01-21,"","","","","C","","","","","","","","1_21_1998","res","Greater Antillean Bullfinch","R","EF","O","B1","NP"
"GABU","1591_44293","X-","HY","F","Aceitillar",2000-01-26,"","","","","","","","C","","","","","1_26_2000","res","Greater Antillean Bullfinch","R","EF","O","B1","NP"
"GABU","1591_43855","X-","AHY","F","Aceitillar",1997-03-07,"","","C","","","","","","","","","","3_7_1997","res","Greater Antillean Bullfinch","R","EF","O","B2","NP"
"GABU","1591_82635","X-","AHY","F","Aceitillar",2001-02-01,"","","","","","","","","C","","","","2_1_2001","res","Greater Antillean Bullfinch","R","EF","O","B2","NP"
"GABU","1591_44292","X-","HY",NA,"Aceitillar",2000-01-26,"","","","","","","","C","","","","","1_26_2000","res","Greater Antillean Bullfinch","R","EF","O","B1","NP"
"GABU","1591_44211","X-","HY",NA,"Aceitillar",1999-01-18,"","","","","","","C","","","","","","1_18_1999","res","Greater Antillean Bullfinch","R","EF","O","B1","NP"
"GABU","1591_43859","X-","AHY","M","Aceitillar",1997-03-07,"","","C","","","","","","","","","","3_7_1997","res","Greater Antillean Bullfinch","R","EF","O","B2","NP"
"GABU","1591_43858","X-","AHY","M","Aceitillar",1997-03-07,"","","C","","","","","","","","","","3_7_1997","res","Greater Antillean Bullfinch","R","EF","O","B2","NP"
"GABU","1591_44013","X-","AHY",NA,"Aceitillar",1997-01-20,"","C","","","","","","","","","","","1_20_1997","res","Greater Antillean Bullfinch","R","EF","O","B2","NP"
"GABU","1521_02569","X-","AHY","M","Aceitillar",1998-01-17,"","","","","C","","","","","","","","1_17_1998","res","Greater Antillean Bullfinch","R","EF","O","B2","NP"
"GABU","1591_43944","X-","AHY","F","Aceitillar",1997-11-10,"","","","C","","","","","","","","","11_10_1997","res","Greater Antillean Bullfinch","R","EF","O","B2","NP"
"GABU","1591_43976","X-","AHY","F","Aceitillar",1997-11-13,"","","","C","","","","","","","","","11_13_1997","res","Greater Antillean Bullfinch","R","EF","O","B1","NP"
"GABU","1591_43882","X-","AHY","M","Aceitillar",1997-03-12,"","","C","","","","","","","","","","3_12_1997","res","Greater Antillean Bullfinch","R","EF","O","B1","NP"
"GABU","1591_43948","X-","AHY","F","Aceitillar",1997-11-10,"","","","C","","","","","","","","","11_10_1997","res","Greater Antillean Bullfinch","R","EF","O","B2","NP"
"GABU","1591_43950","X-","AHY","F","Aceitillar",1997-11-10,"","","","C","","","","","","","","","11_10_1997","res","Greater Antillean Bullfinch","R","EF","O","B2","NP"
"GABU","1591_44206","X-","HY","M","Aceitillar",1999-01-18,"","","","","","","C","","C","","","","1_18_1999","res","Greater Antillean Bullfinch","R","EF","O","B1","P"
"GABU","1521_02577","X-","AHY","M","Aceitillar",1998-01-18,"","","","","C","","","","","","","","1_18_1998","res","Greater Antillean Bullfinch","R","EF","O","B2","NP"
"GABU","1591_44242","X-","HY",NA,"Aceitillar",1999-01-28,"","","","","","","C","","","","","","1_28_1999","res","Greater Antillean Bullfinch","R","EF","O","B2","NP"
"GABU","1591_44046","X-","HY",NA,"Aceitillar",1997-01-25,"","C","","","","","","","","","","","1_25_1997","res","Greater Antillean Bullfinch","R","EF","O","B1","NP"
"GABU","1591_44273","X-","AHY","M","Aceitillar",2000-01-24,"","","","","","","","C","","","","","1_24_2000","res","Greater Antillean Bullfinch","R","EF","O","B2","NP"
"GABU","1591_44054","X-","HY",NA,"Aceitillar",1997-01-26,"","C","","","","","","","","","","","1_26_1997","res","Greater Antillean Bullfinch","R","EF","O","B1","NP"
"GABU","1591_82632","X-","HY","F","Aceitillar",2001-02-01,"","","","","","","","","C","","","","2_1_2001","res","Greater Antillean Bullfinch","R","EF","O","B2","NP"
"GABU","1591_82643","X-","HY","F","Aceitillar",2001-02-01,"","","","","","","","","C","","","","2_1_2001","res","Greater Antillean Bullfinch","R","EF","O","B2","NP"
"GABU","1591_82644","X-","HY","F","Aceitillar",2001-02-01,"","","","","","","","","C","","","","2_1_2001","res","Greater Antillean Bullfinch","R","EF","O","B2","NP"
"GABU","1591_82645","X-","HY","F","Aceitillar",2001-02-01,"","","","","","","","","C","","","","2_1_2001","res","Greater Antillean Bullfinch","R","EF","O","B2","NP"
"GABU","1591_82636","X-","HY","M","Aceitillar",2001-02-01,"","","","","","","","","C","","","","2_1_2001","res","Greater Antillean Bullfinch","R","EF","O","B2","NP"
"GABU","1591_43946","X-","AHY","F","Aceitillar",1997-11-10,"","","","C","","","","","","","","","11_10_1997","res","Greater Antillean Bullfinch","R","EF","O","B2","NP"
"GABU","1591_44274","X-","HY","M","Aceitillar",2000-01-24,"","","","","","","","C","","","","","1_24_2000","res","Greater Antillean Bullfinch","R","EF","O","B2","NP"
"GABU","1591_44204","X-","AHY","M","Aceitillar",1999-01-17,"","","","","","","C","","","","","","1_17_1999","res","Greater Antillean Bullfinch","R","EF","O","B1","NP"
"GABU","1591_44288","X-","HY","F","Aceitillar",2000-01-26,"","","","","","","","C","","","","","1_26_2000","res","Greater Antillean Bullfinch","R","EF","O","B1","NP"
"GABU","1591_44154","X-","AHY","F","Aceitillar",1998-03-09,"","","","","","C","","","","","","","3_9_1998","res","Greater Antillean Bullfinch","R","EF","O","B2","NP"
"GABU","1591_44146","X-","HY","F","Aceitillar",1998-03-05,"","","","","","C","C","","","","","","3_5_1998","res","Greater Antillean Bullfinch","R","EF","O","B1","P"
"GABU","1591_44147","X-","AHY","F","Aceitillar",1998-03-08,"","","","","","C","","","","","","","3_8_1998","res","Greater Antillean Bullfinch","R","EF","O","B2","NP"
"GABU","1591_44148","X-","AHY","M","Aceitillar",1998-03-08,"","","","","","C","","","","","","","3_8_1998","res","Greater Antillean Bullfinch","R","EF","O","B2","NP"
"GABU","1591_43871","X-","AHY","F","Aceitillar",1997-03-11,"","","C","","","","","","","","","","3_11_1997","res","Greater Antillean Bullfinch","R","EF","O","B1","NP"
"GABU","1591_44142","X-","AHY","M","Aceitillar",1998-03-04,"","","","","","C","","","","","","","3_4_1998","res","Greater Antillean Bullfinch","R","EF","O","B1","NP"
"GABU","1591_43825","X-","HY",NA,"Aceitillar",1997-03-05,"","","C","","","","","","","","","","3_5_1997","res","Greater Antillean Bullfinch","R","EF","O","B2","NP"
"GABU","1591_44213","X-","HY",NA,"Aceitillar",1999-01-19,"","","","","","","C","","","","","","1_19_1999","res","Greater Antillean Bullfinch","R","EF","O","B1","NP"
"GABU","1591_44287","X-","AHY","M","Aceitillar",2000-01-26,"","","","","","","","C","","","","","1_26_2000","res","Greater Antillean Bullfinch","R","EF","O","B1","NP"
"GABU","1591_82649","X-","HY","F","Aceitillar",2001-02-02,"","","","","","","","","C","","","","2_2_2001","res","Greater Antillean Bullfinch","R","EF","O","B2","NP"
"GABU","1591_44042","X-","HY",NA,"Aceitillar",1997-01-25,"","C","","","","","","","","","","","1_25_1997","res","Greater Antillean Bullfinch","R","EF","O","B1","NP"
"GABU","1591_44286","X-","HY","F","Aceitillar",2000-01-26,"","","","","","","","C","","","","","1_26_2000","res","Greater Antillean Bullfinch","R","EF","O","B1","NP"
"GABU","1591_43949","X-","AHY","M","Aceitillar",1997-11-10,"","","","C","","","","","","","","","11_10_1997","res","Greater Antillean Bullfinch","R","EF","O","B2","NP"
"GABU","1591_44241","X-","HY",NA,"Aceitillar",1999-01-28,"","","","","","","C","","","","","","1_28_1999","res","Greater Antillean Bullfinch","R","EF","O","B2","NP"
"GABU","1521_02575","X-","HY",NA,"Aceitillar",1998-01-17,"","","","","C","","","","","","","","1_17_1998","res","Greater Antillean Bullfinch","R","EF","O","B2","NP"
"GABU","1591_44247","X-","AHY","M","Aceitillar",1999-01-28,"","","","","","","C","","","","","","1_28_1999","res","Greater Antillean Bullfinch","R","EF","O","B2","NP"
"GABU","1591_44145","X-","AHY","F","Aceitillar",1998-03-05,"","","","","","C","","","","","","","3_5_1998","res","Greater Antillean Bullfinch","R","EF","O","B1","NP"
"GABU","1591_43849","X-","AHY","F","Aceitillar",1997-03-06,"","","C","","","","","","","","","","3_6_1997","res","Greater Antillean Bullfinch","R","EF","O","B2","NP"
"GABU","1521_02564","X-","AHY","M","Aceitillar",1998-01-17,"","","","","C","","","","","","","","1_17_1998","res","Greater Antillean Bullfinch","R","EF","O","B2","NP"
"GABU","1591_43959","X-","AHY","F","Aceitillar",1997-11-11,"","","","C","","","","","","","","","11_11_1997","res","Greater Antillean Bullfinch","R","EF","O","B2","NP"
"GABU","981_31270","X-","AHY","M","Aceitillar",1997-11-11,"","","","C","","","","","","","","","11_11_1997","res","Greater Antillean Bullfinch","R","EF","O","B1","NP"
"GABU","1591_44018","X-","HY","F","Aceitillar",1997-01-20,"","CC","","","","C","","","","","","","1_20_1997","res","Greater Antillean Bullfinch","R","EF","O","B2","P"
"GABU","1591_44214","X-","HY",NA,"Aceitillar",1999-01-19,"","","","","","","C","","","","","","1_19_1999","res","Greater Antillean Bullfinch","R","EF","O","B1","NP"
"GABU","1591_44257","X-","AHY","M","Aceitillar",1999-01-29,"","","","","","","C","","","","","","1_29_1999","res","Greater Antillean Bullfinch","R","EF","O","B2","NP"
"GABU","1521_02586","X-","AHY","F","Aceitillar",1998-01-22,"","","","","C","","","","","","","","1_22_1998","res","Greater Antillean Bullfinch","R","EF","O","B1","NP"
"GABU","1591_43876","X-","HY","F","Aceitillar",1997-03-11,"","","CC","C","","","","","","","","","3_11_1997","res","Greater Antillean Bullfinch","R","EF","O","B1","P"
"GABU","1591_44201","X-","HY","F","Aceitillar",1999-01-17,"","","","","","","C","","","","","","1_17_1999","res","Greater Antillean Bullfinch","R","EF","O","B1","NP"
"GABU","1521_02567","X-","HY",NA,"Aceitillar",1998-01-17,"","","","","C","","","","","","","","1_17_1998","res","Greater Antillean Bullfinch","R","EF","O","B2","NP"
"GABU","1591_44256","X-","HY",NA,"Aceitillar",1999-01-29,"","","","","","","C","","","","","","1_29_1999","res","Greater Antillean Bullfinch","R","EF","O","B2","NP"
"GABU","1591_44144","X-","AHY","F","Aceitillar",1998-03-05,"","","","","","C","","","","","","","3_5_1998","res","Greater Antillean Bullfinch","R","EF","O","B1","NP"
"GABU","1591_44269","X-","AHY","M","Aceitillar",2000-01-24,"","","","","","","","C","","","","","1_24_2000","res","Greater Antillean Bullfinch","R","EF","O","B2","NP"
"GABU","1591_82639","X-","AHY","M","Aceitillar",2001-02-01,"","","","","","","","","C","","","","2_1_2001","res","Greater Antillean Bullfinch","R","EF","O","B2","NP"
"GABU","4_4837","x-","HY","F","Aceitillar",2001-02-02,"","","","","","","","","C","","","","2_2_2001","res","Greater Antillean Bullfinch","R","EF","O","B1","NP"
"GABU","1591_43843","X-","AHY","M","Aceitillar",1997-03-06,"","","C","","","","","","","","","","3_6_1997","res","Greater Antillean Bullfinch","R","EF","O","B2","NP"
"GABU","1591_82648","X-","HY","F","Aceitillar",2001-02-02,"","","","","","","","","C","","","","2_2_2001","res","Greater Antillean Bullfinch","R","EF","O","B2","NP"
"GABU","1591_43956","X-","AHY","M","Aceitillar",1997-11-11,"","","","C","","","","","","","","","11_11_1997","res","Greater Antillean Bullfinch","R","EF","O","B2","NP"
"GABU","1591_43957","X-","AHY","M","Aceitillar",1997-11-11,"","","","C","","","","","","","","","11_11_1997","res","Greater Antillean Bullfinch","R","EF","O","B2","NP"
"GABU","1591_43977","X-","HY",NA,"Aceitillar",1997-11-13,"","","","C","","","","","","","","","11_13_1997","res","Greater Antillean Bullfinch","R","EF","O","B1","NP"
"GABU","1521_02562","X-","HY",NA,"Aceitillar",1998-01-17,"","","","","C","","","","","","","","1_17_1998","res","Greater Antillean Bullfinch","R","EF","O","B2","NP"
"GABU","1591_43863","X-","AHY","F","Aceitillar",1997-03-10,"","","C","","","","","","","","","","3_10_1997","res","Greater Antillean Bullfinch","R","EF","O","B1","NP"
"GABU","1591_44160","X-","HY",NA,"Aceitillar",1998-03-10,"","","","","","C","","","","","","","3_10_1998","res","Greater Antillean Bullfinch","R","EF","O","B2","NP"
"GABU","1591_43860","X-","AHY","F","Aceitillar",1997-03-10,"","","C","","","","","","","","","","3_10_1997","res","Greater Antillean Bullfinch","R","EF","O","B1","NP"
"GABU","1591_44243","X-","AHY","M","Aceitillar",1999-01-28,"","","","","","","C","","","","","","1_28_1999","res","Greater Antillean Bullfinch","R","EF","O","B2","NP"
"GABU","1591_44253","X-","HY",NA,"Aceitillar",1999-01-29,"","","","","","","C","","","","","","1_29_1999","res","Greater Antillean Bullfinch","R","EF","O","B2","NP"
"GABU","1591_44244","X-","HY",NA,"Aceitillar",1999-01-28,"","","","","","","C","","","","","","1_28_1999","res","Greater Antillean Bullfinch","R","EF","O","B2","NP"
"GABU","1521_02599","X-","HY",NA,"Aceitillar",1998-01-22,"","","","","C","","","","","","","","1_22_1998","res","Greater Antillean Bullfinch","R","EF","O","B1","NP"
"GABU","1591_44266","X-","HY","F","Aceitillar",2000-01-23,"","","","","","","","C","","","","","1_23_2000","res","Greater Antillean Bullfinch","R","EF","O","B2","NP"
"GABU","1591_44283","X-","HY","M","Aceitillar",2000-01-25,"","","","","","","","C","","","","","1_25_2000","res","Greater Antillean Bullfinch","R","EF","O","B1","NP"
"GABU","4_4838","x-","HY","F","Aceitillar",2001-02-02,"","","","","","","","","C","","","","2_2_2001","res","Greater Antillean Bullfinch","R","EF","O","B1","NP"
"GABU","1591_44279","X-","HY",NA,"Aceitillar",2000-01-25,"","","","","","","","C","","","","","1_25_2000","res","Greater Antillean Bullfinch","R","EF","O","B2","NP"
"GABU","1591_43881","X-","AHY","F","Aceitillar",1997-03-12,"","","C","","","","","","","","","","3_12_1997","res","Greater Antillean Bullfinch","R","EF","O","B1","NP"
"GABU","1521_02560","X-","HY",NA,"Aceitillar",1998-01-17,"","","","","C","","","","","","","","1_17_1998","res","Greater Antillean Bullfinch","R","EF","O","B2","NP"
"GABU","1591_43880","X-","AHY","M","Aceitillar",1997-03-12,"","","C","","","","","","","","","","3_12_1997","res","Greater Antillean Bullfinch","R","EF","O","B1","NP"
"GABU","1591_44251","X-","AHY","F","Aceitillar",1999-01-29,"","","","","","","C","","","","","","1_29_1999","res","Greater Antillean Bullfinch","R","EF","O","B2","NP"
"GABU","1591_44250","X-","AHY","M","Aceitillar",1999-01-29,"","","","","","","C","","","","","","1_29_1999","res","Greater Antillean Bullfinch","R","EF","O","B2","NP"
"GABU","1591_44246","X-","AHY","F","Aceitillar",1999-01-28,"","","","","","","C","","","","","","1_28_1999","res","Greater Antillean Bullfinch","R","EF","O","B2","NP"
"GABU","1591_82642","X-","HY","F","Aceitillar",2001-02-01,"","","","","","","","","C","","","","2_1_2001","res","Greater Antillean Bullfinch","R","EF","O","B2","NP"
"GABU","1591_44255","X-","AHY","M","Aceitillar",1999-01-29,"","","","","","","C","C","C","","","","1_29_1999","res","Greater Antillean Bullfinch","R","EF","O","B2","P"
"GABU","1521_02568","X-","HY","F","Aceitillar",1998-01-17,"","","","","C","","C","","","","","","1_17_1998","res","Greater Antillean Bullfinch","R","EF","O","B2","P"
"GABU","1591_43966","X-","AHY","F","Aceitillar",1997-11-11,"","","","C","","","C","","","","","","11_11_1997","res","Greater Antillean Bullfinch","R","EF","O","B1","P"
"GABU","1521_02573","X-","HY","F","Aceitillar",1998-01-17,"","","","","C","","C","","","","","","1_17_1998","res","Greater Antillean Bullfinch","R","EF","O","B2","P"
"GABU","1591_44212","X-","AHY","M","Aceitillar",1999-01-19,"","","","","","","C","","","","","","1_19_1999","res","Greater Antillean Bullfinch","R","EF","O","B1","NP"
"GABU","1591_44278","X-","HY","M","Aceitillar",2000-01-25,"","","","","","","","C","","","","","1_25_2000","res","Greater Antillean Bullfinch","R","EF","O","B2","NP"
"GABU","1591_82647","X-","HY","F","Aceitillar",2001-02-02,"","","","","","","","","C","C","","","2_2_2001","res","Greater Antillean Bullfinch","R","EF","O","B2","P"
"GABU","1591_82641","X-","HY","F","Aceitillar",2001-02-01,"","","","","","","","","C","","","","2_1_2001","res","Greater Antillean Bullfinch","R","EF","O","B2","NP"
"GABU","1591_44157","X-","HY",NA,"Aceitillar",1998-03-10,"","","","","","C","","","","","","","3_10_1998","res","Greater Antillean Bullfinch","R","EF","O","B2","NP"
"GABU","1591_44034","X-","AHY","F","Aceitillar",1997-01-24,"","C","","","","","","","","","","","1_24_1997","res","Greater Antillean Bullfinch","R","EF","O","B1","NP"
"GABU","1591_44159","X-","HY",NA,"Aceitillar",1998-03-10,"","","","","","C","","","","","","","3_10_1998","res","Greater Antillean Bullfinch","R","EF","O","B2","NP"
"GABU","1591_44252","X-","AHY","F","Aceitillar",1999-01-29,"","","","","","","C","","","","","","1_29_1999","res","Greater Antillean Bullfinch","R","EF","O","B2","NP"
"GTGT","3A_003","PX-RY","AHY",NA,"Aceitillar",2001-01-31,"","","","","","","","","C","S","","S during nest study","1_31_2001","res","Green-tailed Ground-Tanager","RE","EF","I","B2","P"
"GTGT","2_6921","YR-XG","AHY",NA,"Aceitillar",1997-11-10,"","","","C","","","CS","","","","","","11_10_1997","res","Green-tailed Ground-Tanager","RE","EF","I","B2","P"
"GTGT","2_6926","XG-AA","AHY",NA,"Aceitillar",1997-11-12,"","","","C","","","","","","","","","11_12_1997","res","Green-tailed Ground-Tanager","RE","EF","I","B1","NP"
"GTGT","2_5869","RX-YB","HY",NA,"Aceitillar",1997-01-25,"","C","","","","","","","","","","","1_25_1997","res","Green-tailed Ground-Tanager","RE","EF","I","B1","NP"
"GTGT","627","AR-BX","AHY",NA,"Aceitillar",2000-01-27,"","","","","","","","C","","","","","1_27_2000","res","Green-tailed Ground-Tanager","RE","EF","I","B1","NP"
"GTGT","2_5870","BX-BY","AHY",NA,"Aceitillar",1997-01-25,"","C","","","","CS","S","C","","","","","1_25_1997","res","Green-tailed Ground-Tanager","RE","EF","I","B1","P"
"GTGT","2_6896","YA-XR","AHY",NA,"Aceitillar",2000-01-24,"","","","","","","","C","","","","","1_24_2000","res","Green-tailed Ground-Tanager","RE","EF","I","B2","NP"
"GTGT","2_5896","XB-RP","AHY",NA,"Aceitillar",1997-03-06,"","","C","","S","","","","","","","","3_6_1997","res","Green-tailed Ground-Tanager","RE","EF","I","B2","P"
"GTGT","601","RB-XY","HY",NA,"Aceitillar",2000-01-24,"","","","","","","","C","","","","","1_24_2000","res","Green-tailed Ground-Tanager","RE","EF","I","B2","NP"
"GTGT","2_6898","YX-BA","AHY",NA,"Aceitillar",2000-01-24,"","","","","","","","C","","","","","1_24_2000","res","Green-tailed Ground-Tanager","RE","EF","I","B2","NP"
"GTGT","2_5897","PB-PX","HY",NA,"Aceitillar",1997-03-06,"","","C","","","","","","","","","","3_6_1997","res","Green-tailed Ground-Tanager","RE","EF","I","B2","NP"
"GTGT","2_5816","RX-YP","AHY",NA,"Aceitillar",1996-11-19,"C","C","C","S","","","","","","","","","11_19_1996","res","Green-tailed Ground-Tanager","RE","EF","I","B1","P"
"GTGT","2_5819","AR-X","HY",NA,"Aceitillar",1996-11-20,"C","C","C","","","","","","","","","","11_20_1996","res","Green-tailed Ground-Tanager","RE","EF","I","B1","P"
"GTGT","2_5823","X-B","AHY",NA,"Aceitillar",1996-11-20,"C","C","","","","S","","","","","","","11_20_1996","res","Green-tailed Ground-Tanager","RE","EF","I","B1","P"
"GTGT","2_6925","GA-XY","AHY",NA,"Aceitillar",1997-11-12,"","","","C","","","","","","C","","","11_12_1997","res","Green-tailed Ground-Tanager","RE","EF","I","B1","P"
"GTGT","2_5812","YR-BX","AHY",NA,"Aceitillar",1996-11-16,"C","","","","","","","C","","C","","","11_16_1996","res","Green-tailed Ground-Tanager","RE","EF","I","B2","P"
"GTGT","626","BR-XY","AHY",NA,"Aceitillar",2000-01-27,"","","","","","","","C","","","","","1_27_2000","res","Green-tailed Ground-Tanager","RE","EF","I","B1","NP"
"GTGT","3A_004","XP-PR","HY",NA,"Aceitillar",2001-01-31,"","","","","","","","","C","","","","1_31_2001","res","Green-tailed Ground-Tanager","RE","EF","I","B2","NP"
"GTGT","2_5496","WW-XY","AHY",NA,"Aceitillar",1999-01-19,"","","","","","","C","C","C","","","","1_19_1999","res","Green-tailed Ground-Tanager","RE","EF","I","B1","P"
"GTGT","2_6959","RX-AG","HY",NA,"Aceitillar",1998-03-04,"","","","","","C","","","","","","","3_4_1998","res","Green-tailed Ground-Tanager","RE","EF","I","B1","NP"
"GTGT","2_6899","YX-AR","AHY",NA,"Aceitillar",2000-01-24,"","","","","","","","C","","S","","S during nest study","1_24_2000","res","Green-tailed Ground-Tanager","RE","EF","I","B2","P"
