# Mencia pasture succession bird captures 2006-2007 Dominican Republic,,,,,,,,,,,,,
"# Original file received from Steve Latta via email 12/2017 ""2006-07 All Captures.xls""   Files processed by Nathan Brouwer in R for re-submission of manuscript 1/15/2018   See additional file ""All Mencia B.xls"" for information on site persistance ",,,,,,,,,,,,,
# NOTE: original file contains occasinal spaces between chunks of records;  appears to be by species,,,,,,,,,,,,,
"# NOTE: file does not contain morphometric or condition data (pec, etc)",,,,,,,,,,,,,
"#Original comment: ""New birds and recaps captured in 2006-07  -- but all within session recaps omitted""  This information is likely in the ""All Mencia B.xls"" file that contains information on site persistance",,,,,,,,,,,,,
BAND PRE,BAND SUF,COLORS,SPECIES,AGE,SEX,SITE,DATE,WING,TARSUS,MASS,FAT,PEC,NOTES
1771,12102,XW-RR,OVEN,AHY,,La Cueva,14-Feb-07,,,,,,x
1771,12245,RR-XY,OVEN,AHY,,La Cueva,14-Feb-07,,,,,,x
1771,12358,RR-XG,OVEN,AHY,,La Cueva,14-Feb-07,,,,,,x
1771,12359,XG-BW,OVEN,HY,,La Cueva,14-Feb-07,,,,,,x
1771,12261,RY-XY,OVEN,AHY,,La Cueva,15-Feb-07,,,,,,x
1771,12360,GX-BW,OVEN,HY,,La Cueva,15-Feb-07,,,,,,x
1771,12361,YG-XR,OVEN,AHY,,La Cueva,15-Feb-07,,,,,,x
1771,12362,GY-XR,OVEN,AHY,,La Cueva,15-Feb-07,,,,,,x
1771,12363,YG-RX,OVEN,HY,,La Cueva,16-Feb-07,,,,,,x
1771,12364,GY-RX,OVEN,HY,,La Cueva,16-Feb-07,,,,,,x
1771,12365,GG-XR,OVEN,HY,,La Cueva,16-Feb-07,,,,,,x
1771,12366,GG-XY,OVEN,HY,,La Cueva,16-Feb-07,,,,,,x
1771,12096,WX-BR,OVEN,AHY,,La Cueva,17-Feb-07,,,,,,x
1771,12367,GG-XG,OVEN,HY,,La Cueva,17-Feb-07,,,,,,x
1771,12368,BB-XR,OVEN,HY,,La Cueva,17-Feb-07,,,,,,x
1771,12369,BB-RX,OVEN,HY,,La Cueva,18-Feb-07,,,,,,x
1771,12283,YB-XW,OVEN,AHY,,Morelia,28-Nov-06,,,,,,x
1771,12311,WX-YR,OVEN,HY,,Morelia,28-Nov-06,,,,,,x
1771,12116,YX-RY,OVEN,AHY,,Morelia,29-Nov-06,,,,,,x
1771,12275,RY-XW,OVEN,AHY,,Morelia,29-Nov-06,,,,,,x
1771,12312,BX-YR,OVEN,HY,,Morelia,29-Nov-06,,,,,,x
1771,12313,YX-RW,OVEN,HY,,Morelia,29-Nov-06,,,,,,x
1771,12314,WX-RB,OVEN,HY,,Morelia,29-Nov-06,,,,,,x
1771,12119,BX-RB,OVEN,AHY,,Morelia,30-Nov-06,,,,,,x
1771,12195,WB-XR,OVEN,AHY,,Morelia,30-Nov-06,,,,,,x
1771,12315,YX-WW,OVEN,AHY,,Morelia,30-Nov-06,,,,,,x
1771,12316,BW-RX,OVEN,HY,,Morelia,30-Nov-06,,,,,,x
1771,12317,WX-RY,OVEN,AHY,,Morelia,1-Dec-06,,,,,,x
1771,12318,BX-RW,OVEN,HY,,Morelia,1-Dec-06,,,,,,x
1771,12319,BX-RY,OVEN,HY,,Morelia,1-Dec-06,,,,,,x
1771,12316,BW-RX,OVEN,HY,,Morelia,17-Jan-07,,,,,,x
1771,12338,RW-BX,OVEN,HY,,Morelia,17-Jan-07,,,,,,x
1771,12339,RB-YX,OVEN,HY,,Morelia,17-Jan-07,,,,,,x
1771,12340,GX-RR,OVEN,HY,,Morelia,17-Jan-07,,,,,,x
1771,12312,BX-YR,OVEN,HY,,Morelia,18-Jan-07,,,,,,x
1771,12341,WB-WX,OVEN,HY,,Morelia,18-Jan-07,,,,,,x
1771,12342,BY-BX,OVEN,AHY,,Morelia,18-Jan-07,,,,,,x
1771,12343,YB-BX,OVEN,AHY,,Morelia,18-Jan-07,,,,,,x
1771,12277,RX-BY,OVEN,AHY,,Morelia,19-Jan-07,,,,,,x
1771,12319,BX-RY,OVEN,HY,,Morelia,19-Jan-07,,,,,,x
1771,12344,WR-WX,OVEN,AHY,,Morelia,19-Jan-07,,,,,,x
1771,12345,YB-WX,OVEN,HY,,Morelia,19-Jan-07,,,,,,x
1771,12346,BR-BX,OVEN,HY,,Morelia,19-Jan-07,,,,,,x
1771,12347,WW-YX,OVEN,AHY,,Morelia,19-Jan-07,,,,,,x
1771,12348,YY-WX,OVEN,HY,,Morelia,20-Jan-07,,,,,,x
1771,12316,BW-RX,OVEN,HY,,Morelia,23-Feb-07,,,,,,x
1771,12119,BX-RB,OVEN,AHY,,Morelia,25-Feb-07,,,,,,x
1771,12373,XG-YY,OVEN,HY,,Morelia,25-Feb-07,,,,,,x
1771,12151,XY-RY,OVEN,AHY,,Morelia,26-Feb-07,,,,,,x
,,,,,,,,,,,,,
2430,14290,RB-XR,PAWA,HY,,El Corral,21-Jan-07,,,,,,x
2430,14372,XW-BW,PAWA,AHY,,El Corral,2-Mar-07,,,,,,x
2430,14257,RW-XR,PAWA,HY,,La Caoba,14-Jan-07,,,,,,x
2430,14156,XR-YB,PAWA,HY,,La Cueva,24-Nov-06,,,,,,x
2250,78527,BR-XR,PAWA,AHY,,La Cueva,16-Feb-07,,,,,,x
,,,,,,,,,,,,,
2240,21939,XY-BW,PRAW,HY,F,La Caoba,27-Nov-06,,,,,,x
2240,21939,XY-BW,PRAW,HY,F,La Caoba,13-Jan-07,,,,,,x
2240,21964,XR-XR,PRAW,HY,F,La Caoba,18-Feb-07,,,,,,x
2240,21908,XB-BR,PRAW,AHY,F,La Caoba,21-Feb-07,,,,,,x
2240,21966,WY-XR,PRAW,HY,M,La Caoba,21-Feb-07,,,,,,x
2240,21945,BW-XR,PRAW,AHY,M,La Cueva,8-Jan-07,,,,,,x
2240,21858,XR-BR,PRAW,AHY,M,La Cueva,9-Jan-07,,,,,,x
2240,21958,YB-XR,PRAW,AHY,F,La Cueva,14-Feb-07,,,,,,x
2240,21961,WR-XY,PRAW,AHY,M,La Cueva,17-Feb-07,,,,,,x
2240,21971,XR-RY,PRAW,HY,F,Morelia,24-Feb-07,,,,,,x
2240,21972,XW-YY,PRAW,HY,M,Morelia,25-Feb-07,,,,,,x
,,,,,,,,,,,,,
1202,29719,X-,RLTH,HY,,El Corral,4-Dec-06,,,,,,x
1202,29729,X-,RLTH,AHY,,El Corral,24-Jan-07,,,,,,x
1202,29736,X-,RLTH,HY,,El Corral,26-Feb-07,,,,,,x
1202,29662,X-,RLTH,AHY,,El Corral,28-Feb-07,,,,,,x
1202,29737,X-,RLTH,HY,,El Corral,1-Mar-07,,,,,,x
1202,29710,X-,RLTH,AHY,,La Caoba,26-Nov-06,,,,,,x
1202,29711,X-,RLTH,AHY,,La Caoba,26-Nov-06,,,,,,x
1202,29712,X-,RLTH,AHY,,La Caoba,26-Nov-06,,,,,,x
1202,29713,X-,RLTH,AHY,,La Caoba,26-Nov-06,,,,,,x
1202,29714,X-,RLTH,HY,,La Caoba,26-Nov-06,,,,,,x
1202,29715,X-,RLTH,AHY,,La Caoba,28-Nov-06,,,,,,x
1202,29724,X-,RLTH,AHY,,La Caoba,15-Jan-07,,,,,,x
1202,29725,X-,RLTH,AHY,,La Caoba,15-Jan-07,,,,,,x
1202,29726,X-,RLTH,AHY,,La Caoba,15-Jan-07,,,,,,x
1202,29727,X-,RLTH,AHY,,La Caoba,16-Jan-07,,,,,,x
1202,29720,X-,RLTH,AHY,,La Caoba,20-Feb-07,,,,,,x
1202,29733,X-,RLTH,AHY,,La Caoba,20-Feb-07,,,,,,x
1202,29708,X-,RLTH,AHY,,La Cueva,20-Nov-06,,,,,,x
1202,29720,X-,RLTH,AHY,,La Cueva,9-Jan-07,,,,,,x
1202,29721,X-,RLTH,AHY,,La Cueva,9-Jan-07,,,,,,x
1202,29722,X-,RLTH,AHY,,La Cueva,9-Jan-07,,,,,,x
1202,29703,X-,RLTH,AHY,,La Cueva,11-Jan-07,,,,,,x
1202,29723,X-,RLTH,HY,,La Cueva,11-Jan-07,,,,,,x
1202,29629,X-,RLTH,AHY,,La Cueva,14-Feb-07,,,,,,x
1202,29730,X-,RLTH,AHY,,La Cueva,15-Feb-07,,,,,,x
1202,29695,X-,RLTH,AHY,,Morelia,28-Nov-06,,,,,,x
1202,29692,X-,RLTH,AHY,,Morelia,29-Nov-06,,,,,,x
1202,29717,X-,RLTH,HY,,Morelia,29-Nov-06,,,,,,x
1202,29718,X-,RLTH,AHY,,Morelia,29-Nov-06,,,,,,x
1202,29695,X-,RLTH,AHY,,Morelia,18-Jan-07,,,,,,x
1202,29734,X-,RLTH,AHY,,Morelia,24-Feb-07,,,,,,x
1202,29692,X-,RLTH,AHY,,Morelia,25-Feb-07,,,,,,x
1202,29735,X-,RLTH,HY,,Morelia,25-Feb-07,,,,,,x
1202,29721,X-,RLTH,AHY,,Morelia,26-Feb-07,,,,,,x
,,,,,,,,,,,,,
1771,12309,X-,RTSO,AHY,,La Caoba,28-Nov-06,,,,,,x
1771,12093,X-,RTSO,AHY,,La Cueva,22-Nov-06,,,,,,x
1771,12094,X-,RTSO,HY,,La Cueva,22-Nov-06,,,,,,x
,,,,,,,,,,,,,
6A,21,X-,SSHA,HY,F,El Corral,3-Dec-06,,,,,,x
,,,,,,,,,,,,,
1761,5604,XR-RY,STOF,HY,,El Corral,27-Feb-07,,,,,,x
1761,5605,XY-WR,STOF,HY,,El Corral,28-Feb-07,,,,,,x
1761,5607,YW-XW,STOF,HY,,El Corral,1-Mar-07,,,,,,x
1791,50494,YB-XW,STOF,AHY,,La Caoba,19-Feb-07,,,,,,x
1791,50897,XR-RB,STOF,,,La Cueva,8-Jan-07,,,,,,x
1791,50897,XR-RB,STOF,,,La Cueva,12-Jan-07,,,,,,x
1791,50487,RY-XW,STOF,HY,,La Cueva,15-Feb-07,,,,,,x
1791,50488,XW-WW,STOF,AHY,,La Cueva,16-Feb-07,,,,,,x
1791,50490,BX-RW,STOF,AHY,,La Cueva,17-Feb-07,,,,,,x
1791,50491,XB-WR,STOF,AHY,,La Cueva,17-Feb-07,,,,,,x
1791,50497,YB-RX,STOF,HY,,Morelia,22-Feb-07,,,,,,x
1791,50499,WR-RX,STOF,HY,,Morelia,23-Feb-07,,,,,,x
,,,,,,,,,,,,,
2430,14205,X-,YFGR,HY,F,El Corral,2-Dec-06,,,,,,x
2430,14208,X-,YFGR,HY,M,El Corral,3-Dec-06,,,,,,x
2430,14210,X-,YFGR,AHY,M,El Corral,4-Dec-06,,,,,,x
2430,14211,x-,YFGR,HY,,El Corral,4-Dec-06,,,,,,x
2430,14215,X-,YFGR,HY,F,El Corral,5-Dec-06,,,,,,x
2430,14217,X-,YFGR,HY,F,El Corral,5-Dec-06,,,,,,x
2430,14220,X-,YFGR,AHY,M,El Corral,6-Dec-06,,,,,,x
2430,14287,X-,YFGR,AHY,F,El Corral,20-Jan-07,,,,,,x
2430,14288,X-,YFGR,AHY,F,El Corral,20-Jan-07,,,,,,x
2430,14295,X-,YFGR,AHY,M,El Corral,23-Jan-07,,,,,,x
2430,14296,X-,YFGR,AHY,M,El Corral,23-Jan-07,,,,,,x
2430,14299,X-,YFGR,HY,F,El Corral,23-Jan-07,,,,,,x
2430,14300,X-,YFGR,HY,M,El Corral,23-Jan-07,,,,,,x
2430,14303,X-,YFGR,HY,M,El Corral,24-Jan-07,,,,,,x
2430,14304,X-,YFGR,HY,,El Corral,24-Jan-07,,,,,,x
2430,14363,X-,YFGR,AHY,F,El Corral,27-Feb-07,,,,,,x
2430,14295,X-,YFGR,AHY,M,El Corral,28-Feb-07,,,,,,x
2430,14220,X-,YFGR,AHY,M,El Corral,1-Mar-07,,,,,,x
2430,14367,X-,YFGR,AHY,M,El Corral,1-Mar-07,,,,,,x
2430,14368,X-,YFGR,HY,F,El Corral,1-Mar-07,,,,,,x
2430,14371,X-,YFGR,HY,F,El Corral,1-Mar-07,,,,,,x
2430,14174,X-,YFGR,AHY,F,La Caoba,26-Nov-06,,,,,,x
2430,14175,X-,YFGR,HY,M,La Caoba,26-Nov-06,,,,,,x
2430,14178,X-,YFGR,HY,F,La Caoba,27-Nov-06,,,,,,x
2430,14180,X-,YFGR,HY,M,La Caoba,27-Nov-06,,,,,,x
2430,14184,X-,YFGR,HY,F,La Caoba,27-Nov-06,,,,,,x
2430,14246,X-,YFGR,HY,F,La Caoba,12-Jan-07,,,,,,x
2430,14247,X-,YFGR,AHY,,La Caoba,12-Jan-07,,,,,,x
2430,14262,X-,YFGR,HY,M,La Caoba,14-Jan-07,,,,,,x
2430,14264,X-,YFGR,HY,F,La Caoba,14-Jan-07,,,,,,x
2430,14184,X-,YFGR,HY,F,La Caoba,15-Jan-07,,,,,,x
2430,14334,X-,YFGR,AHY,M,La Caoba,18-Feb-07,,,,,,x
2430,14180,X-,YFGR,AHY,M,La Caoba,19-Feb-07,,,,,,x
2430,14340,X-,YFGR,AHY,F,La Caoba,20-Feb-07,,,,,,x
2430,14174,X-,YFGR,AHY,F,La Caoba,21-Feb-07,,,,,,x
2430,14345,X-,YFGR,HY,F,La Caoba,21-Feb-07,,,,,,x
2430,14346,X-,YFGR,HY,M,La Caoba,21-Feb-07,,,,,,x
2430,14126,X-,YFGR,HY,F,La Cueva,20-Nov-06,,,,,,x
2430,14127,X-,YFGR,HY,F,La Cueva,20-Nov-06,,,,,,x
2430,14128,X-,YFGR,HY,M,La Cueva,20-Nov-06,,,,,,x
2430,14130,X-,YFGR,HY,M,La Cueva,21-Nov-06,,,,,,x
2250,78610,X-,YFGR,AHY,M,La Cueva,21-Nov-06,,,,,,x
2430,14137,X-,YFGR,HY,M,La Cueva,22-Nov-06,,,,,,x
2430,14143,X-,YFGR,HY,M,La Cueva,22-Nov-06,,,,,,x
,448,X-,YFGR,AHY,F,La Cueva,23-Nov-06,,,,,,x
2430,14147,X-,YFGR,HY,M,La Cueva,23-Nov-06,,,,,,x
2430,14148,X-,YFGR,HY,M,La Cueva,23-Nov-06,,,,,,x
2430,14150,X-,YFGR,HY,M,La Cueva,23-Nov-06,,,,,,x
2430,14224,X-,YFGR,HY,M,La Cueva,8-Jan-07,,,,,,x
2430,14228,X-,YFGR,HY,M,La Cueva,9-Jan-07,,,,,,x
2430,14229,X-,YFGR,HY,,La Cueva,9-Jan-07,,,,,,x
2430,14127,X-,YFGR,HY,F,La Cueva,10-Jan-07,,,,,,x
2430,14238,X-,YFGR,HY,M,La Cueva,10-Jan-07,,,,,,x
2430,14239,X-,YFGR,HY,F,La Cueva,10-Jan-07,,,,,,x
2430,14306,X-,YFGR,AHY,M,La Cueva,14-Feb-07,,,,,,x
2430,14307,X-,YFGR,AHY,M,La Cueva,14-Feb-07,,,,,,x
2430,14311,X-,YFGR,AHY,M,La Cueva,14-Feb-07,,,,,,x
2220,95999,X-,YFGR,AHY,M,La Cueva,14-Feb-07,,,,,,x
2430,14313,X-,YFGR,HY,F,La Cueva,15-Feb-07,,,,,,x
2430,14315,X-,YFGR,AHY,M,La Cueva,15-Feb-07,,,,,,x
2280,33649,X-,YFGR,AHY,M,La Cueva,15-Feb-07,,,,,,x
2430,14321,X-,YFGR,HY,M,La Cueva,16-Feb-07,,,,,,x
,488,X-,YFGR,AHY,M,La Cueva,17-Feb-07,,,,,,x
2430,14325,X-,YFGR,AHY,M,La Cueva,17-Feb-07,,,,,,x
2430,14326,X-,YFGR,AHY,M,La Cueva,17-Feb-07,,,,,,x
2430,14329,X-,YFGR,HY,F,La Cueva,17-Feb-07,,,,,,x
2280,33645,X-,YFGR,AHY,M,La Cueva,17-Feb-07,,,,,,x
2430,14187,X-,YFGR,HY,,Morelia,28-Nov-06,,,,,,x
2430,14188,X-,YFGR,AHY,M,Morelia,28-Nov-06,,,,,,x
2430,14200,X-,YFGR,HY,M,Morelia,1-Dec-06,,,,,,x
2430,14280,X-,YFGR,AHY,M,Morelia,17-Jan-07,,,,,,x
2430,14150,X-,YFGR,HY,M,Morelia,22-Feb-07,,,,,,x
2430,14350,X-,YFGR,AHY,M,Morelia,22-Feb-07,,,,,,x
2430,14352,X-,YFGR,AHY,F,Morelia,23-Feb-07,,,,,,x
2430,14353,X-,YFGR,AHY,M,Morelia,23-Feb-07,,,,,,x
2430,14356,X-,YFGR,HY,F,Morelia,24-Feb-07,,,,,,x
2430,14357,X-,YFGR,AHY,M,Morelia,25-Feb-07,,,,,,x
