"spp.code","band","colors","age","sex","site","date.cap.orig","nov.96","jan.97","mar.97","nov.97","jan.98","mar.98","jan.99","jan.00","jan.01","jan.02","jan.03","comments","data.cap.orig2","status.focals","spp","status2","hab1","diet","sub.site"
"GTGT","Feb-99","YX-AR","AHY",NA,"Aceitillar","23-Jan-96","","","","","","","","C","","S","","S during nest study",1996-01-23,"res","Green-tailed Ground-Tanager","RE","EF","I","B2"
"GTGT","Feb-10","X-P","AHY",NA,"Aceitillar","14-Nov-92","C","CS","C","S","S","S","S","","","","","",1992-11-14,"res","Green-tailed Ground-Tanager","RE","EF","I","B2"
"GTGT","3A-007","YX-BY","AHY",NA,"Aceitillar","2-Feb-97","","","","","","","","","C","C","","",1997-02-02,"res","Green-tailed Ground-Tanager","RE","EF","I","B1"
"GTGT","Feb-23","X-B","AHY",NA,"Aceitillar","19-Nov-92","C","C","","","","S","","","","","","",1992-11-19,"res","Green-tailed Ground-Tanager","RE","EF","I","B1"
"GTGT","Feb-52","RY-GX","AHY",NA,"Aceitillar","21-Jan-94","","","","","C","","S","","","C","","",1994-01-21,"res","Green-tailed Ground-Tanager","RE","EF","I","B1"
"GTGT","Feb-18","X-GG","AHY",NA,"Aceitillar","19-Nov-92","C","","","","","","","","","","","",1992-11-19,"res","Green-tailed Ground-Tanager","RE","EF","I","B1"
"GTGT","3A-006","XP-YB","AHY",NA,"Aceitillar","1-Feb-97","","","","","","","","","C","","","",1997-02-01,"res","Green-tailed Ground-Tanager","RE","EF","I","B1"
"GTGT","Feb-15","PX-RR","AHY",NA,"Aceitillar","18-Nov-92","C","CS","C","CS","S","","","","","","","",1992-11-18,"res","Green-tailed Ground-Tanager","RE","EF","I","B1"
"GTGT","Feb-63","YY-PX","AHY",NA,"Aceitillar","18-Jan-93","","C","","","","","S","","","","","",1993-01-18,"res","Green-tailed Ground-Tanager","RE","EF","I","B2"
"GTGT","Feb-71","YB-XR","HY",NA,"Aceitillar","25-Jan-93","","C","","","","C","","","","C","","",1993-01-25,"res","Green-tailed Ground-Tanager","RE","EF","I","B1"
"GTGT","Feb-60","YX-WY","HY",NA,"Aceitillar","27-Jan-95","","","","","","","C","","","","","",1995-01-27,"res","Green-tailed Ground-Tanager","RE","EF","I","B2"
"GTGT","Feb-24","YG-RX","AHY",NA,"Aceitillar","10-Nov-93","","","","CC","S","S","S","","C","","","",1993-11-10,"res","Green-tailed Ground-Tanager","RE","EF","I","B1"
"GTGT","Feb-20","C-X","AHY",NA,"Aceitillar","19-Nov-92","C","C","S","","","","","","","","","",1992-11-19,"res","Green-tailed Ground-Tanager","RE","EF","I","B1"
"GTGT","Feb-00","YP-XP","AHY",NA,"Aceitillar","10-Mar-93","","","CS","C","S","C","CS","C","C","","","",1993-03-10,"res","Green-tailed Ground-Tanager","RE","EF","I","B1"
"GTGT","Feb-48","XY-RG","HY",NA,"Aceitillar","15-Jan-94","","","","","CC","S","","","","","","",1994-01-15,"res","Green-tailed Ground-Tanager","RE","EF","I","B2"
"GTGT","Feb-24","PP-YX","AHY",NA,"Aceitillar","20-Nov-92","C","","","","","","","","","","","",1992-11-20,"res","Green-tailed Ground-Tanager","RE","EF","I","B1"
"GTGT","Feb-68","YX-YP","HY",NA,"Aceitillar","23-Jan-93","","C","","S","","S","S","","","","","",1993-01-23,"res","Green-tailed Ground-Tanager","RE","EF","I","B1"
"GTGT","Feb-57","YG-XY","AHY",NA,"Aceitillar","3-Mar-94","","","","","","C","S","","","","","",1994-03-03,"res","Green-tailed Ground-Tanager","RE","EF","I","B1"
"GTGT","Feb-65","BX-RR","HY",NA,"Aceitillar","19-Jan-93","","C","","","","S","","","","","","",1993-01-19,"res","Green-tailed Ground-Tanager","RE","EF","I","B2"
"GTGT","3A-011","XP-YY","AHY",NA,"Aceitillar","3-Feb-97","","","","","","","","","C","","","",1997-02-03,"res","Green-tailed Ground-Tanager","RE","EF","I","B1"
"GTGT","Feb-22","GX-YR","AHY",NA,"Aceitillar","9-Nov-93","","","","C","","S","S","","","","","",1993-11-09,"res","Green-tailed Ground-Tanager","RE","EF","I","B2"
"GTGT","Feb-17","X-R","AHY",NA,"Aceitillar","19-Nov-92","CC","C","","","","S","S","","","","","",1992-11-19,"res","Green-tailed Ground-Tanager","RE","EF","I","B1"
"GTGT","Feb-58","AR-RX","AHY",NA,"Aceitillar","3-Mar-94","","","","","","CS","S","C","","S","S","S (2002-03) in nest study",1994-03-03,"res","Green-tailed Ground-Tanager","RE","EF","I","B1"
"GTGT","Feb-13","YB-BX",NA,NA,"Aceitillar","15-Nov-92","CS","","","","","","","","","","","",1992-11-15,"res","Green-tailed Ground-Tanager","RE","EF","I","B2"
"GTGT","Feb-21","Y-X","AHY",NA,"Aceitillar","19-Nov-92","C","C","C","","","","","","","","","",1992-11-19,"res","Green-tailed Ground-Tanager","RE","EF","I","B1"
"GTGT","Feb-29","GG-RX","HY",NA,"Aceitillar","12-Nov-93","","","","C","","","S","C","","","","",1993-11-12,"res","Green-tailed Ground-Tanager","RE","EF","I","B1"
"GTGT","Feb-51","RX-YA","AHY",NA,"Aceitillar","21-Jan-94","","","","","C","C","","","","","","choking in Mar 98",1994-01-21,"res","Green-tailed Ground-Tanager","RE","EF","I","B1"
"GTGT","Feb-98","YX-BA","AHY",NA,"Aceitillar","23-Jan-96","","","","","","","","C","","","","",1996-01-23,"res","Green-tailed Ground-Tanager","RE","EF","I","B2"
"GTGT","Feb-72","WG-XW","HY",NA,"Aceitillar","28-Jan-95","","","","","","","C","","","","","",1995-01-28,"res","Green-tailed Ground-Tanager","RE","EF","I","B2"
"GTGT","372","X-A","AHY",NA,"Aceitillar","13-Nov-92","CS","","","","C","","","","C","","","",1992-11-13,"res","Green-tailed Ground-Tanager","RE","EF","I","B2"
"GTGT","Feb-89","XR-WR","HY",NA,"Aceitillar","17-Jan-95","","","","","","","C","","","","","",1995-01-17,"res","Green-tailed Ground-Tanager","RE","EF","I","B1"
"GTGT","Feb-23","GY-GX","AHY",NA,"Aceitillar","10-Nov-93","","","","C","","","","","","","","",1993-11-10,"res","Green-tailed Ground-Tanager","RE","EF","I","B1"
"GTGT","3A-009","YX-YR","AHY",NA,"Aceitillar","2-Feb-97","","","","","","","","","C","","","",1997-02-02,"res","Green-tailed Ground-Tanager","RE","EF","I","B1"
"GTGT","Feb-99","PX-BR","AHY",NA,"Aceitillar","10-Mar-93","","","C","","","","C","","","","","",1993-03-10,"res","Green-tailed Ground-Tanager","RE","EF","I","B1"
"GTGT","603","RB-YX","AHY",NA,"Aceitillar","23-Jan-96","","","","","","","","C","","","","",1996-01-23,"res","Green-tailed Ground-Tanager","RE","EF","I","B2"
"GTGT","Feb-90","XY-YW","HY",NA,"Aceitillar","17-Jan-95","","","","","","","C","C","","","","",1995-01-17,"res","Green-tailed Ground-Tanager","RE","EF","I","B1"
"GTGT","Feb-50","X-G","AHY",NA,"Aceitillar","21-Jan-94","","","","","C","","","","","","","mites",1994-01-21,"res","Green-tailed Ground-Tanager","RE","EF","I","B1"
"GTGT","Feb-67","BX-YY","AHY",NA,"Aceitillar","19-Jan-93","","C","CS","","C","","","","","","","",1993-01-19,"res","Green-tailed Ground-Tanager","RE","EF","I","B2"
"GTGT","Feb-66","RX-RY","AHY",NA,"Aceitillar","19-Jan-93","","C","","","","","","","","","","",1993-01-19,"res","Green-tailed Ground-Tanager","RE","EF","I","B2"
"GTGT","Feb-49","RX-AY","AHY",NA,"Aceitillar","20-Jan-94","","","","","C","","","","","","","",1994-01-20,"res","Green-tailed Ground-Tanager","RE","EF","I","B1"
"GTGT","Feb-94","XY-WR","HY",NA,"Aceitillar","17-Jan-95","","","","","","","C","","","S","","S in nest study",1995-01-17,"res","Green-tailed Ground-Tanager","RE","EF","I","B1"
"GTGT","Feb-72","PX-PR","AHY",NA,"Aceitillar","25-Jan-93","","CS","","S","S","S","S","","C","","","",1993-01-25,"res","Green-tailed Ground-Tanager","RE","EF","I","B1"
"GTGT","Feb-71","WR-RX","HY",NA,"Aceitillar","28-Jan-95","","","","","","","C","","","","","",1995-01-28,"res","Green-tailed Ground-Tanager","RE","EF","I","B2"
"GTGT","627","AR-BX","AHY",NA,"Aceitillar","26-Jan-96","","","","","","","","C","","","","",1996-01-26,"res","Green-tailed Ground-Tanager","RE","EF","I","B1"
"GTGT","608","RA-RX","AHY",NA,"Aceitillar","24-Jan-96","","","","","","","","C","","","","",1996-01-24,"res","Green-tailed Ground-Tanager","RE","EF","I","B2"
"GTGT","Feb-09","X-R","AHY",NA,"Aceitillar","13-Nov-92","C","","","","","","","","","","","",1992-11-13,"res","Green-tailed Ground-Tanager","RE","EF","I","B2"
"GTGT","Feb-88","RR-XW","AHY",NA,"Aceitillar","17-Jan-95","","","","","","","C","","","","","",1995-01-17,"res","Green-tailed Ground-Tanager","RE","EF","I","B1"
"GTGT","Feb-27","XG-YY","HY",NA,"Aceitillar","12-Nov-93","","","","C","S","C","","","","","","",1993-11-12,"res","Green-tailed Ground-Tanager","RE","EF","I","B1"
"GTGT","Feb-73","YX-YY","AHY",NA,"Aceitillar","25-Jan-93","","C","","S","","S","","","","","","",1993-01-25,"res","Green-tailed Ground-Tanager","RE","EF","I","B1"
"GTGT","Feb-28","YX-RG","AHY",NA,"Aceitillar","12-Nov-93","","","","C","","","","","","","","",1993-11-12,"res","Green-tailed Ground-Tanager","RE","EF","I","B1"
"GTGT","Feb-96","YA-XR","AHY",NA,"Aceitillar","23-Jan-96","","","","","","","","C","","","","",1996-01-23,"res","Green-tailed Ground-Tanager","RE","EF","I","B2"
"GTGT","Feb-93","RW-GX","HY",NA,"Aceitillar","17-Jan-95","","","","","","","C","C","","S","","S in nest study",1995-01-17,"res","Green-tailed Ground-Tanager","RE","EF","I","B1"
"GTGT","Feb-14","RX-YY",NA,NA,"Aceitillar","15-Nov-92","C","","","","","","","","","","","",1992-11-15,"res","Green-tailed Ground-Tanager","RE","EF","I","B2"
"HILC","6A-001","X-",NA,NA,"Aceitillar","31-Jan-97","","","","","","","","","C","","","",1997-01-31,"res","Hispaniolan Lizard-Cuckoo","RE","DF","C","B2"
"HILC","1443-32939","X-",NA,NA,"Aceitillar","22-Jan-96","","","","","","","","C","","","","",1996-01-22,"res","Hispaniolan Lizard-Cuckoo","RE","DF","C","B2"
"HILC","1443-32940","X-",NA,NA,"Aceitillar","24-Jan-96","","","","","","","","C","","C","","",1996-01-24,"res","Hispaniolan Lizard-Cuckoo","RE","DF","C","B1"
"HILC","8A-001","X-","AHY",NA,"Aceitillar","2-Feb-97","","","","","","","","","C","","","",1997-02-02,"res","Hispaniolan Lizard-Cuckoo","RE","DF","C","B1"
"HILC","764-58703","X-",NA,NA,"Aceitillar","26-Jan-96","","","","","","","","C","","","","",1996-01-26,"res","Hispaniolan Lizard-Cuckoo","RE","DF","C","B1"
"HILC","8A-002","X-",NA,NA,"Aceitillar","3-Feb-97","","","","","","","","","C","","","",1997-02-03,"res","Hispaniolan Lizard-Cuckoo","RE","DF","C","B1"
"HILC","1443-32938","X-",NA,NA,"Aceitillar","22-Jan-96","","","","","","","","C","","","","",1996-01-22,"res","Hispaniolan Lizard-Cuckoo","RE","DF","C","B2"
"HILC","764-58702","X-",NA,NA,"Aceitillar","26-Jan-96","","","","","","","","C","","","","",1996-01-26,"res","Hispaniolan Lizard-Cuckoo","RE","DF","C","B1"
"HILC","1443-32936","X-",NA,NA,"Aceitillar","17-Jan-95","","","","","","","C","","","","","",1995-01-17,"res","Hispaniolan Lizard-Cuckoo","RE","DF","C","B1"
"HOWA","1950-82045","X-R","HY","F","Aceitillar","19-Nov-92","C","","","","","","","","","","","",1992-11-19,NA,"Hooded Warbler","M","EF","I","B1"
"KWQD","764-58701","X-",NA,NA,"Aceitillar","26-Jan-96","","","","","","","","C","","","","",1996-01-26,NA,"Key West Quail-Dove","R","DF","G","B1"
"KWQD","764-58705","X-",NA,NA,"Aceitillar","31-Jan-97","","","","","","","","","C","","","",1997-01-31,NA,"Key West Quail-Dove","R","DF","G","B2"
"KWQD","764-58707","X-",NA,NA,"Aceitillar","2-Feb-97","","","","","","","","","C","","","",1997-02-02,NA,"Key West Quail-Dove","R","DF","G","B1"
"KWQD","764-58706","X-",NA,NA,"Aceitillar","1-Feb-97","","","","","","","","","C","","","",1997-02-01,NA,"Key West Quail-Dove","R","DF","G","B1"
"MAWA","2390-24334","X-Y","HY","F","Aceitillar","5-Mar-93","","","C","","S","","","","","","","",1993-03-05,NA,"Magnolia Warbler","M","EF","I","B2"
"MAWA","2110-81088","X-","HY",NA,"Aceitillar","1-Feb-97","","","","","","","","","C","","","",1997-02-01,NA,"Magnolia Warbler","M","EF","I","B1"
"NOMO","981-31292","X-","AHY",NA,"Aceitillar","21-Jan-94","","","","","C","","","","","","","",1994-01-21,"res","Northern Mockingbird","R","SF","O","B1"
"NOMO","981-31291","X-","AHY",NA,"Aceitillar","21-Jan-94","","","","","C","","","","","","","",1994-01-21,"res","Northern Mockingbird","R","SF","O","B1"
"NOMO","Apr-53","X-","AHY",NA,"Aceitillar","31-Jan-97","","","","","","","","","C","","","",1997-01-31,"res","Northern Mockingbird","R","SF","O","B2"
"NOPA","2110-80893","X-","AHY","M","Aceitillar","9-Nov-93","","","","CS","","","","","","","","",1993-11-09,NA,"Northern Parula","M","EF","I","B2"
"NOPA","2390-24351","X-","AHY","F","Aceitillar","11-Mar-93","","","C","","","","","","","","","",1993-03-11,NA,"Northern Parula","M","EF","I","B1"
"OVEN","910-60086","XA-YR","HY",NA,"Aceitillar","21-Jan-94","","","","","C","C","","C","","","","",1994-01-21,"mig","Ovenbird","M","EF","I","B1"
"OVEN","399","XY-YP","AHY",NA,"Aceitillar","18-Nov-92","CC","C","","","","S","C","","C","C","","",1992-11-18,"mig","Ovenbird","M","EF","I","B1"
"OVEN","910-60054","RX-GG","HY",NA,"Aceitillar","10-Nov-93","","","","C","","","","","","","","W",1993-11-10,"mig","Ovenbird","M","EF","I","B1"
"OVEN","1950-82011","PY-XP","HY",NA,"Aceitillar","14-Nov-92","C","C","","","","","","","","","","",1992-11-14,"mig","Ovenbird","M","EF","I","B2"
"OVEN","1950-82014","BX-BY","AHY",NA,"Aceitillar","19-Nov-92","C","","","CS","","","","","","","","",1992-11-19,"mig","Ovenbird","M","EF","I","B1"
"OVEN","2121-29256","x-","HY",NA,"Aceitillar","1-Feb-97","","","","","","","","","C","C","","",1997-02-01,"mig","Ovenbird","M","EF","I","B1"
"OVEN","910-60088","XG-AY","HY",NA,"Aceitillar","22-Jan-94","","","","","C","","","C","","","","",1994-01-22,"mig","Ovenbird","M","EF","I","B1"
"OVEN","2121-29255","X-","AHY",NA,"Aceitillar","1-Feb-97","","","","","","","","","C","C","","",1997-02-01,"mig","Ovenbird","M","EF","I","B1"
"OVEN","910-60045","RX-YA","HY",NA,"Aceitillar","8-Nov-93","","","","CC","","","","","","","","",1993-11-08,"mig","Ovenbird","M","EF","I","B2"
"OVEN","2390-24050","XP-YB","HY",NA,"Aceitillar","24-Jan-93","","C","","","","","","","","","","W",1993-01-24,"mig","Ovenbird","M","EF","I","B1"
"OVEN","2121-29218","YY-WX","HY",NA,"Aceitillar","16-Jan-95","","","","","","","C","","","","","W",1995-01-16,"mig","Ovenbird","M","EF","I","B1"
"OVEN","381","XP-PP","HY",NA,"Aceitillar","14-Nov-92","CC","","","","","","","","","","","",1992-11-14,"mig","Ovenbird","M","EF","I","B2"
"OVEN","2121-29237","X-","AHY",NA,"Aceitillar","25-Jan-96","","","","","","","","C","C","","","",1996-01-25,"mig","Ovenbird","M","EF","I","B1"
"OVEN","2121-29259","X-","HY",NA,"Aceitillar","2-Feb-97","","","","","","","","","C","","","W",1997-02-02,"mig","Ovenbird","M","EF","I","B1"
"OVEN","395","PR-XY","AHY",NA,"Aceitillar","18-Nov-92","C","","","","","","","","","","","W",1992-11-18,"mig","Ovenbird","M","EF","I","B1"
"OVEN","394","XB-BR","HY",NA,"Aceitillar","18-Nov-92","C","C","","","","","","","","","","",1992-11-18,"mig","Ovenbird","M","EF","I","B1"
"OVEN","2390-24039","YX-RR","HY",NA,"Aceitillar","20-Jan-93","","C","","","","","","","","","","W",1993-01-20,"mig","Ovenbird","M","EF","I","B2"
"OVEN","910-60048","YG-XY","HY",NA,"Aceitillar","9-Nov-93","","","","C","","","","","","","","W",1993-11-09,"mig","Ovenbird","M","EF","I","B2"
"OVEN","910-60049","XG-YY","HY",NA,"Aceitillar","9-Nov-93","","","","C","","","","","","","","W",1993-11-09,"mig","Ovenbird","M","EF","I","B2"
"OVEN","2390-24328","YP-BX","AHY",NA,"Aceitillar","4-Mar-93","","","C","","","","","","","","","W",1993-03-04,"mig","Ovenbird","M","EF","I","B2"
"OVEN","2121-29260","X-","AHY",NA,"Aceitillar","3-Feb-97","","","","","","","","","C","","","W",1997-02-03,"mig","Ovenbird","M","EF","I","B1"
"OVEN","910-60044","XY-GY","HY",NA,"Aceitillar","8-Nov-93","","","","C","","","","","","","","W",1993-11-08,"mig","Ovenbird","M","EF","I","B2"
"OVEN","398","XY-BB","AHY",NA,"Aceitillar","18-Nov-92","CC","","","C","","S","C","","","","","",1992-11-18,"mig","Ovenbird","M","EF","I","B1"
"OVEN","2121-29230","WR-XY","AHY",NA,"Aceitillar","29-Jan-95","","","","","","","C","","","","","W",1995-01-29,"mig","Ovenbird","M","EF","I","B2"
"OVEN","910-60056","AG-RX","AHY",NA,"Aceitillar","12-Nov-93","","","","C","C","","","","","","","",1993-11-12,"mig","Ovenbird","M","EF","I","B1"
"OVEN","910-60098","GX-RR","HY",NA,"Aceitillar","3-Mar-94","","","","","","CC","S","C","","","","",1994-03-03,"mig","Ovenbird","M","EF","I","B1"
"OVEN","2390-24041","PY-YX","AHY",NA,"Aceitillar","23-Jan-93","","C","","","","","","","","","","W",1993-01-23,"mig","Ovenbird","M","EF","I","B1"
"OVEN","2121-29235","X-","HY",NA,"Aceitillar","24-Jan-96","","","","","","","","C","C","","","",1996-01-24,"mig","Ovenbird","M","EF","I","B1"
"OVEN","2390-24048","XY-YB","AHY",NA,"Aceitillar","24-Jan-93","","C","C","","","S","","","","","","",1993-01-24,"mig","Ovenbird","M","EF","I","B1"
"OVEN","910-60081","RG-XG","HY",NA,"Aceitillar","15-Jan-94","","","","","C","","","","","","","W",1994-01-15,"mig","Ovenbird","M","EF","I","B2"
"OVEN","1950-82031","RX-RB","AHY",NA,"Aceitillar","19-Nov-92","C","C","C","C","C","","","","","","","",1992-11-19,"mig","Ovenbird","M","EF","I","B1"
"OVEN","1950-82010","YP-PX","HY",NA,"Aceitillar","13-Nov-92","CS","C","C","","","","","","","","","",1992-11-13,"mig","Ovenbird","M","EF","I","B2"
"OVEN","1950-82558","XY-RG","AHY",NA,"Aceitillar","8-Nov-93","","","","C","","","","","","","","W",1993-11-08,"mig","Ovenbird","M","EF","I","B2"
"OVEN","910-60050","GR-XR","HY",NA,"Aceitillar","9-Nov-93","","","","C","","","","","","","","W",1993-11-09,"mig","Ovenbird","M","EF","I","B2"
"OVEN","2390-24343","PY-XY","AHY",NA,"Aceitillar","10-Mar-93","","","C","","","","","","","","","W",1993-03-10,"mig","Ovenbird","M","EF","I","B1"
"OVEN","397","RR-XY","HY",NA,"Aceitillar","18-Nov-92","CC","","","","","","","","","","","",1992-11-18,"mig","Ovenbird","M","EF","I","B1"
"OVEN","1950-82021","BB-RX","HY",NA,"Aceitillar","19-Nov-92","C","","C","","","","","","","","","",1992-11-19,"mig","Ovenbird","M","EF","I","B1"
"OVEN","910-60055","YG-GX","HY",NA,"Aceitillar","10-Nov-93","","","","C","","S","S","","","","","",1993-11-10,"mig","Ovenbird","M","EF","I","B1"
"OVEN","2121-29254","X-","HY",NA,"Aceitillar","30-Jan-97","","","","","","","","","C","","","W",1997-01-30,"mig","Ovenbird","M","EF","I","B2"
"OVEN","910-60051","XA-RA","AHY",NA,"Aceitillar","9-Nov-93","","","","C","C","","","","","","","",1993-11-09,"mig","Ovenbird","M","EF","I","B2"
"OVEN","1950-82009","BP-PX","HY",NA,"Aceitillar","13-Nov-92","C","","","","","","","","","","","W",1992-11-13,"mig","Ovenbird","M","EF","I","B2"
"OVEN","910-60046","GR-AX","HY",NA,"Aceitillar","9-Nov-93","","","","C","","","","","","","","W",1993-11-09,"mig","Ovenbird","M","EF","I","B2"
"OVEN","379","XR-PR","HY",NA,"Aceitillar","13-Nov-92","C","","","","","","","","","","","W",1992-11-13,"mig","Ovenbird","M","EF","I","B2"
"OVEN","910-60084","GY-XY","AHY",NA,"Aceitillar","16-Jan-94","","","","","C","","","","","","","W",1994-01-16,"mig","Ovenbird","M","EF","I","B2"
"OVEN","910-60087","AX-GY","HY",NA,"Aceitillar","21-Jan-94","","","","","C","C","S","","","","","",1994-01-21,"mig","Ovenbird","M","EF","I","B1"
"OVEN","910-60085","GX-YR","HY",NA,"Aceitillar","21-Jan-94","","","","","C","S","","","","","","",1994-01-21,"mig","Ovenbird","M","EF","I","B1"
"OVEN","2390-24042","XY-RY","AHY",NA,"Aceitillar","23-Jan-93","","CC","","","","","","","","","","",1993-01-23,"mig","Ovenbird","M","EF","I","B1"
"OVEN","2121-29253","X-","HY",NA,"Aceitillar","30-Jan-97","","","","","","","","","C","","","W",1997-01-30,"mig","Ovenbird","M","EF","I","B2"
"OVEN","1950-82026","RX-YR","AHY",NA,"Aceitillar","19-Nov-92","CC","C","","","","","S","","","","","",1992-11-19,"mig","Ovenbird","M","EF","I","B1"
"OVEN","1950-82049","YX-YP","HY",NA,"Aceitillar","20-Nov-92","CS","C","","","","","","","","","","",1992-11-20,"mig","Ovenbird","M","EF","I","B1"
"OVEN","910-60047","XA-AG","AHY",NA,"Aceitillar","9-Nov-93","","","","C","","","","","","","","W",1993-11-09,"mig","Ovenbird","M","EF","I","B2"
"OVEN","378","RY-XY","HY",NA,"Aceitillar","13-Nov-92","CC","","","","","","","","","","","",1992-11-13,"mig","Ovenbird","M","EF","I","B2"
"OVEN","2121-29258","x-","HY",NA,"Aceitillar","2-Feb-97","","","","","","","","","C","","","W",1997-02-02,"mig","Ovenbird","M","EF","I","B1"
"OVEN","2390-24060","XR-YR","HY",NA,"Aceitillar","24-Jan-93","","C","","S","","","S","","","","","",1993-01-24,"mig","Ovenbird","M","EF","I","B1"
"OVEN","910-60080","YG-XA","HY",NA,"Aceitillar","15-Jan-94","","","","","CC","C","C","","","","","",1994-01-15,"mig","Ovenbird","M","EF","I","B2"
"OVEN","2121-29257","x-","HY",NA,"Aceitillar","2-Feb-97","","","","","","","","","C","C","","",1997-02-02,"mig","Ovenbird","M","EF","I","B1"
"OVEN","2121-29238","X-","AHY",NA,"Aceitillar","25-Jan-96","","","","","","","","C","","","","W",1996-01-25,"mig","Ovenbird","M","EF","I","B1"
"OVEN","1950-82012","BX-YY","HY",NA,"Aceitillar","14-Nov-92","C","","","","","","","","","","","species?",1992-11-14,"mig","Ovenbird","M","EF","I","B2"
"OVEN","387","YR-XY","HY",NA,"Aceitillar","15-Nov-92","C","","","","","","","","","","","W",1992-11-15,"mig","Ovenbird","M","EF","I","B2"
"OVEN","910-60053","GX-AR","HY",NA,"Aceitillar","10-Nov-93","","","","C","","","","","","","","W",1993-11-10,"mig","Ovenbird","M","EF","I","B2"
"OVEN","2121-29228","WX-YY","HY",NA,"Aceitillar","27-Jan-95","","","","","","","C","","","","","W",1995-01-27,"mig","Ovenbird","M","EF","I","B2"
"OVEN","377","XY-PP","AHY",NA,"Aceitillar","13-Nov-92","C","","C","C","S","","","","","","","",1992-11-13,"mig","Ovenbird","M","EF","I","B2"
"OVEN","374","XP-YP","HY",NA,"Aceitillar","13-Nov-92","CC","","","","","","","","","","","",1992-11-13,"mig","Ovenbird","M","EF","I","B2"
"OVEN","2121-29229","XW-RR","HY",NA,"Aceitillar","27-Jan-95","","","","","","","C","","","","","W",1995-01-27,"mig","Ovenbird","M","EF","I","B2"
"OVEN","1950-82017","YY-RX","HY",NA,"Aceitillar","19-Nov-92","C","","","","","","","","","","","W",1992-11-19,"mig","Ovenbird","M","EF","I","B1"
"OVEN","1950-82043","XP-YR","AHY",NA,"Aceitillar","19-Nov-92","C","C","","","C","","","","","","","",1992-11-19,"mig","Ovenbird","M","EF","I","B1"
"OVEN","2390-24054","XR-YP","HY",NA,"Aceitillar","24-Jan-93","","CC","C","","","","","","","","","",1993-01-24,"mig","Ovenbird","M","EF","I","B1"
"OVEN","1950-82023","YY-PX","HY",NA,"Aceitillar","19-Nov-92","CC","","","","","","","","","","","",1992-11-19,"mig","Ovenbird","M","EF","I","B1"
"OVEN","910-60052","GY-GX","HY",NA,"Aceitillar","10-Nov-93","","","","C","","","S","","","","","",1993-11-10,"mig","Ovenbird","M","EF","I","B2"
"OVEN","1950-82022","RR-RX","HY",NA,"Aceitillar","19-Nov-92","C","C","","","","","","","","","","",1992-11-19,"mig","Ovenbird","M","EF","I","B1"
"OVEN","2121-29220","WG-RX","HY",NA,"Aceitillar","17-Jan-95","","","","","","","C","C","","C","","",1995-01-17,"mig","Ovenbird","M","EF","I","B1"
"OVEN","910-60005","BX-YY","HY",NA,"Aceitillar","14-Nov-92","C","","C","","","","","C","C","","","",1992-11-14,"mig","Ovenbird","M","EF","I","B2"
"OVEN","1950-82015","RB-XB","AHY",NA,"Aceitillar","19-Nov-92","C","","","","S","","","","","","","",1992-11-19,"mig","Ovenbird","M","EF","I","B1"
"OVEN","2121-29239","X-","HY",NA,"Aceitillar","25-Jan-96","","","","","","","","C","C","","","",1996-01-25,"mig","Ovenbird","M","EF","I","B1"
"OVEN","2121-29227","GW-YX","HY",NA,"Aceitillar","27-Jan-95","","","","","","","C","C","C","","","",1995-01-27,"mig","Ovenbird","M","EF","I","B2"
"OVEN","371","BP-XP","AHY",NA,"Aceitillar","13-Nov-92","CC","","C","","","","","","","","","",1992-11-13,"mig","Ovenbird","M","EF","I","B2"
"OVEN","2121-29236","X-","HY",NA,"Aceitillar","25-Jan-96","","","","","","","","C","","","","W",1996-01-25,"mig","Ovenbird","M","EF","I","B1"
"OVEN","2121-29219","YX-WR","HY",NA,"Aceitillar","17-Jan-95","","","","","","","C","","","","","W",1995-01-17,"mig","Ovenbird","M","EF","I","B1"
"OVEN","1950-82034","PY-BX","HY",NA,"Aceitillar","19-Nov-92","C","","","C","","","","","","","","",1992-11-19,"mig","Ovenbird","M","EF","I","B1"
"OVEN","1950-82042","XY-BP","AHY",NA,"Aceitillar","19-Nov-92","C","","","","","","","","","","","W",1992-11-19,"mig","Ovenbird","M","EF","I","B1"
"OVEN","388","PR-RX","AHY",NA,"Aceitillar","15-Nov-92","C","C","C","","","C","","","","","","",1992-11-15,"mig","Ovenbird","M","EF","I","B2"
"OVEN","1950-82046","BB-XY","HY",NA,"Aceitillar","19-Nov-92","C","","","","","","","","","","","W",1992-11-19,"mig","Ovenbird","M","EF","I","B1"
"OVEN","2121-29226","WX-GY","HY",NA,"Aceitillar","27-Jan-95","","","","","","","C","C","C","C","","",1995-01-27,"mig","Ovenbird","M","EF","I","B2"
"PAWA","2390-24055","BX-RY","HY",NA,"Aceitillar","24-Jan-93","","C","","","","","","","","","","",1993-01-24,"mig","Palm Warbler","M","SF","I","B1"
"PRAW","2390-24322","XY-PB","AHY","M","Aceitillar","4-Mar-93","","","C","","","","","","","","","",1993-03-04,"mig","Prairie Warbler","M","SF","I","B2"
"PRAW","2110-80953","AX-YR","HY","F","Aceitillar","15-Jan-94","","","","","CS","S","","","","","","",1994-01-15,"mig","Prairie Warbler","M","SF","I","B2"
"PRAW","2110-80986","AX-GR","HY","M","Aceitillar","3-Mar-94","","","","","","C","","","","","","",1994-03-03,"mig","Prairie Warbler","M","SF","I","B1"
